公司代號,year_quarter,預測季均價,營業收入,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,EPS,營收成長_年季平均(%),毛利率,營益率,業外稅前率,SHAP_營業收入,SHAP_營業毛利（毛損）,SHAP_營業利益（損失）,SHAP_營業外收入及支出,SHAP_稅前淨利（淨損）,SHAP_EPS,SHAP_營收成長_年季平均(%),SHAP_毛利率,SHAP_營益率,SHAP_業外稅前率
1539,2016Q3,37.635674,505166.0,131695.0,84646.0,-14439.0,70207.0,0.76,19.63511142015165,0.2607,0.1676,-0.2057,-2.16458318926394,-3.3134971004351974,0.16914612125605344,-0.3033683323487639,3.6023702973872425,-40.983940386665054,4.840336398649961,-13.994274937957526,-0.8730505475308746,1.9327846089750529
1459,2018Q3,,,,,,,,,,,,,,,,,,,,,
2439,2018Q1,,,,,,,,,,,,,,,,,,,,,
4938,2017Q2,,,,,,,,,,,,,,,,,,,,,
2489,2018Q1,,,,,,,,,,,,,,,,,,,,,
8016,2019Q3,,,,,,,,,,,,,,,,,,,,,
6282,2017Q1,40.599823,32115817.0,4298803.0,3298641.0,-118626.0,3180015.0,2.01,24.5819577194144,0.1339,0.1027,-0.0373,3.678567727804184,3.0761454478651284,-5.946952996999025,-1.1247414024546742,-13.577460471466184,-15.365403076247311,3.389363003633916,-21.1741570982337,-2.4924314220715313,1.4131172347813845
1789,2016Q2,20.330877,3507707.0,630072.0,122130.0,-30820.0,91310.0,0.42,2.513547778672809,0.1796,0.0348,-0.3375,-2.5092175497487186,-2.9613022647053002,-0.20363771695643662,-0.1980304017663002,3.186808946765959,-43.90411416584626,-2.086109608002007,-16.10342413559556,-4.912394443377853,1.2985450422018767
2540,2016Q2,32.257614,2963631.0,616647.0,413813.0,-18591.0,395222.0,0.64,16.711713384883968,0.2081,0.1396,-0.047,-2.318827951848507,-2.912232020907104,2.2542718700692057,-0.2597626931965351,2.2035939242504536,-41.79965576393995,3.5327622903883458,-16.076344972513617,-2.220026057502255,1.1300813036412
8046,2016Q2,14.179266,1522347.0,203979.0,2364.0,23690.0,26054.0,0.28,-42.503185615177685,0.134,0.0016,0.9093,-2.6061602887138724,-3.116489517465234,-0.21216466214507818,-0.6688902676105499,3.448030633814633,-39.28943414572626,-6.007970913741738,-16.303834575228393,-7.515372061301023,-2.272204944426194
6288,2018Q3,,,,,,,,,,,,,,,,,,,,,
2413,2019Q2,,,,,,,,,,,,,,,,,,,,,
1533,2017Q1,16.13735,516522.0,-32450.0,-140935.0,-30058.0,-170993.0,-2.59,-10.808137892059904,-0.0628,-0.2729,0.1758,-2.600992457382381,-4.033005731478333,-0.3149374456703663,-0.14155962079763412,3.3969105177000163,-39.97564584780484,-1.9483048873580993,-17.442835830301046,-9.620355819780379,0.09432193874381482
9918,2019Q4,,,,,,,,,,,,,,,,,,,,,
2492,2018Q1,,,,,,,,,,,,,,,,,,,,,
2501,2019Q1,,,,,,,,,,,,,,,,,,,,,
1524,2017Q2,44.713688,2882672.0,715814.0,409171.0,14283.0,423454.0,1.56,-1.118928888585286,0.2483,0.1419,0.0337,-2.4231835371255874,-3.008463693149388,2.339065797440708,-0.8749535316228867,2.0638892659917474,-23.109436860196293,-2.1782162421941758,-15.559113245755434,-1.9117647503409534,0.6521074589341879
2433,2018Q1,,,,,,,,,,,,,,,,,,,,,
5007,2017Q4,,,,,,,,,,,,,,,,,,,,,
9924,2017Q1,51.14105,1366299.0,548526.0,338018.0,-66783.0,271235.0,1.46,294.32148532888874,0.4015,0.2474,-0.2462,-1.5607960166223347,-4.162768939845264,-0.9577967540174722,-1.3852140627428888,4.209830928072333,-28.483265720610508,-5.389278131462634,-2.503500097990036,-1.1500177363492547,3.800098165422678
1436,2019Q1,,,,,,,,,,,,,,,,,,,,,
2495,2016Q3,111.85633,4322995.0,1315622.0,333010.0,482227.0,815237.0,6.18,38.54511765795812,0.3043,0.077,0.5915,-2.4870935581624507,-1.5598422429710626,0.4454372909292579,-3.22803384244442,0.1728105984814465,37.76147157975938,9.635918318275362,-10.785377365574242,-1.583741235965863,-5.238963679149747
6670,2018Q4,,,,,,,,,,,,,,,,,,,,,
1805,2017Q4,,,,,,,,,,,,,,,,,,,,,
2013,2019Q2,,,,,,,,,,,,,,,,,,,,,
1477,2016Q4,14.385269,637068.0,67600.0,-24000.0,-15769.0,-39769.0,-0.94,-45.334745985324766,0.1061,-0.0377,0.3965,-2.570885153822601,-3.3820480711013077,-0.272078403942287,-0.1790978093445301,3.448030633814633,-39.23979765523225,-5.958311180267483,-16.34950148548931,-7.5823248125799,-2.252475037807599
6209,2018Q2,,,,,,,,,,,,,,,,,,,,,
3532,2019Q1,,,,,,,,,,,,,,,,,,,,,
2466,2019Q1,,,,,,,,,,,,,,,,,,,,,
8454,2018Q1,,,,,,,,,,,,,,,,,,,,,
2633,2018Q4,,,,,,,,,,,,,,,,,,,,,
9939,2017Q2,,,,,,,,,,,,,,,,,,,,,
1440,2017Q2,98.99151,3701084.0,871720.0,631881.0,-55143.0,576738.0,5.47,1.4048854784904847,0.2355,0.1707,-0.0956,-2.5834207493066788,-1.5084303876012564,2.1231507774814964,-1.143351211771369,0.9309403940569609,31.25991821659729,-3.1471422559395434,-16.138035459220408,-0.4848250136617571,0.9589353568851948
1235,2017Q4,,,,,,,,,,,,,,,,,,,,,
1227,2018Q2,,,,,,,,,,,,,,,,,,,,,
2488,2017Q3,,,,,,,,,,,,,,,,,,,,,
1459,2017Q4,,,,,,,,,,,,,,,,,,,,,
2353,2016Q2,114.68258,16022220.0,3807414.0,901010.0,134802.0,1035812.0,6.15,7.261752712287337,0.2376,0.0562,0.1301,3.1314103861153124,2.868182585835457,3.014542043842375,-1.8602745682001114,0.060489231105893854,37.77180070796982,2.7361073453351854,-18.25314691744745,-3.7296323772147297,0.21933888784609734
8101,2018Q4,,,,,,,,,,,,,,,,,,,,,
3025,2017Q3,,,,,,,,,,,,,,,,,,,,,
6525,2017Q4,,,,,,,,,,,,,,,,,,,,,
3706,2020Q1,,,,,,,,,,,,,,,,,,,,,
2630,2018Q4,,,,,,,,,,,,,,,,,,,,,
2312,2019Q1,,,,,,,,,,,,,,,,,,,,,
6176,2018Q1,,,,,,,,,,,,,,,,,,,,,
1438,2017Q1,42.006947,1607690.0,269756.0,122420.0,26615.0,149035.0,1.58,-4.744170270499449,0.1678,0.0761,0.1786,-2.6724563244357706,-3.2297480011731388,0.1276160353049636,-0.6519841910898685,3.27236728426069,-23.28071861408651,-1.8488483250327408,-16.970036823786796,-1.435091250948608,-0.027900967970490454
5471,2017Q2,,,,,,,,,,,,,,,,,,,,,
1423,2017Q4,,,,,,,,,,,,,,,,,,,,,
2404,2018Q4,,,,,,,,,,,,,,,,,,,,,
1717,2018Q1,,,,,,,,,,,,,,,,,,,,,
9914,2017Q2,,,,,,,,,,,,,,,,,,,,,
3533,2019Q1,,,,,,,,,,,,,,,,,,,,,
5706,2019Q4,,,,,,,,,,,,,,,,,,,,,
2536,2017Q2,,,,,,,,,,,,,,,,,,,,,
3596,2018Q3,,,,,,,,,,,,,,,,,,,,,
1709,2018Q3,,,,,,,,,,,,,,,,,,,,,
2102,2019Q2,,,,,,,,,,,,,,,,,,,,,
8213,2019Q3,,,,,,,,,,,,,,,,,,,,,
6405,2018Q1,,,,,,,,,,,,,,,,,,,,,
2731,2016Q2,45.860703,313789.0,125044.0,73361.0,-20897.0,52464.0,0.68,12.618627234606048,0.3985,0.2338,-0.3983,-2.4505794884823264,-3.7342079835012556,-1.8477563352137805,-0.9488212435133755,3.500214086063206,-45.27814594581723,5.490977867245674,-5.909923767149448,4.801144744772464,3.514041335731745
6117,2019Q3,,,,,,,,,,,,,,,,,,,,,
2007,2019Q2,,,,,,,,,,,,,,,,,,,,,
4952,2016Q3,42.001102,1394312.0,387588.0,212851.0,-49166.0,163685.0,1.34,2.513547778672809,0.278,0.1527,-0.3004,-2.064735221527517,-3.3383281020447613,-0.0029189981892704963,-0.6427443461865187,3.3462785447016357,-28.168882302623242,-2.8845747996121647,-13.099082161337137,-1.8763738147821278,2.008718218281865
9908,2019Q3,,,,,,,,,,,,,,,,,,,,,
8940,2017Q3,,,,,,,,,,,,,,,,,,,,,
9927,2018Q4,,,,,,,,,,,,,,,,,,,,,
2338,2019Q4,,,,,,,,,,,,,,,,,,,,,
4977,2019Q1,,,,,,,,,,,,,,,,,,,,,
1232,2019Q2,,,,,,,,,,,,,,,,,,,,,
3308,2018Q3,,,,,,,,,,,,,,,,,,,,,
6283,2018Q2,,,,,,,,,,,,,,,,,,,,,
5283,2019Q2,,,,,,,,,,,,,,,,,,,,,
2707,2016Q2,41.187626,7346750.0,1840537.0,1078470.0,-122519.0,955951.0,1.62,-2.8547550260792347,0.2505,0.1468,-0.1282,-3.210670338496566,-1.7067906460538507,2.615754559226334,0.2993058489263058,-2.0169625328853726,-25.08460159989074,-1.860713113863021,-15.99557387560606,-2.17923453069292,1.6033517061173916
1312,2018Q3,,,,,,,,,,,,,,,,,,,,,
1463,2017Q4,,,,,,,,,,,,,,,,,,,,,
6283,2019Q2,,,,,,,,,,,,,,,,,,,,,
2351,2017Q3,,,,,,,,,,,,,,,,,,,,,
5706,2020Q1,,,,,,,,,,,,,,,,,,,,,
2722,2019Q1,,,,,,,,,,,,,,,,,,,,,
2382,2018Q1,,,,,,,,,,,,,,,,,,,,,
1537,2019Q1,,,,,,,,,,,,,,,,,,,,,
1104,2018Q3,,,,,,,,,,,,,,,,,,,,,
2337,2019Q3,,,,,,,,,,,,,,,,,,,,,
3706,2017Q4,,,,,,,,,,,,,,,,,,,,,
3048,2019Q4,,,,,,,,,,,,,,,,,,,,,
4560,2017Q3,,,,,,,,,,,,,,,,,,,,,
6226,2019Q4,,,,,,,,,,,,,,,,,,,,,
4919,2018Q1,,,,,,,,,,,,,,,,,,,,,
4414,2018Q2,,,,,,,,,,,,,,,,,,,,,
6579,2018Q3,,,,,,,,,,,,,,,,,,,,,
6271,2017Q1,44.64184,4906901.0,662361.0,241210.0,3494.0,244704.0,1.95,-7.220227793360848,0.135,0.0492,0.0143,-2.540324821062386,-3.115778920277953,-0.18072786036878824,-0.5824553672969341,3.0096354467794297,-17.744903659950943,-2.070071884263307,-16.822734292075037,-4.480555052254349,0.446012397557497
2609,2018Q4,,,,,,,,,,,,,,,,,,,,,
3450,2018Q1,,,,,,,,,,,,,,,,,,,,,
2383,2019Q3,,,,,,,,,,,,,,,,,,,,,
1102,2018Q3,,,,,,,,,,,,,,,,,,,,,
1459,2016Q2,57.08219,21798292.0,3045915.0,1097340.0,177073.0,1274413.0,3.08,2.513547778672809,0.1397,0.0503,0.1389,1.7996756237745286,1.2354673509672285,2.615468722693622,-1.8430745043605565,-1.3824939860776067,-7.160896597448737,-2.8461717389896513,-18.684521353915333,-5.4159483362548055,0.04094987056218088
6531,2020Q1,,,,,,,,,,,,,,,,,,,,,
8072,2018Q3,,,,,,,,,,,,,,,,,,,,,
1608,2018Q1,,,,,,,,,,,,,,,,,,,,,
1503,2018Q4,,,,,,,,,,,,,,,,,,,,,
2471,2018Q2,,,,,,,,,,,,,,,,,,,,,
8222,2019Q2,,,,,,,,,,,,,,,,,,,,,
3055,2016Q3,74.82784,676720.0,248046.0,132465.0,-1558.0,130907.0,3.28,4.288219483414187,0.3665,0.1957,-0.0119,-2.429031245615333,-4.218439653068781,-0.4651675138995051,-0.5692690455168485,3.018493392337114,-6.506761485431343,-1.2000455278158189,-8.3981421431154,5.480800718870014,1.3916296541690827
1725,2019Q3,,,,,,,,,,,,,,,,,,,,,
4977,2017Q1,16.367733,2392483.0,528626.0,2859.0,42563.0,45422.0,0.15,2.513547778672809,0.221,0.0012,0.9371,-2.6512083596363665,-3.135382514819503,-0.2014213852211833,-0.631077245771885,3.1251516272500157,-42.292647836096585,-2.2526300624385476,-14.602593138329684,-7.436559161972254,-2.277663866812363
8011,2018Q3,,,,,,,,,,,,,,,,,,,,,
6206,2019Q2,,,,,,,,,,,,,,,,,,,,,
1721,2018Q3,,,,,,,,,,,,,,,,,,,,,
2478,2018Q2,,,,,,,,,,,,,,,,,,,,,
2383,2017Q3,,,,,,,,,,,,,,,,,,,,,
3021,2017Q4,,,,,,,,,,,,,,,,,,,,,
8110,2018Q2,,,,,,,,,,,,,,,,,,,,,
1301,2018Q2,,,,,,,,,,,,,,,,,,,,,
6243,2017Q4,,,,,,,,,,,,,,,,,,,,,
2115,2016Q3,33.65877,1674805.0,631549.0,147869.0,-2070.0,145799.0,0.7,-0.1137471563210919,0.3771,0.0883,-0.0142,-2.548035622946918,-3.4258139827102423,-0.7205697403475643,-0.19637227352708578,2.9994776258803904,-41.500854954011736,-2.4494004943035543,-8.519023965671659,0.14872085908427835,1.1468972513079643
5531,2019Q4,,,,,,,,,,,,,,,,,,,,,
4137,2016Q3,17.771338,789840.0,161714.0,-42316.0,3925.0,-38391.0,-0.37,-7.226060038631207,0.2047,-0.0536,-0.1022,-2.583923159874976,-3.1778959327191116,-0.12451717782765627,-0.6255750758945942,3.30182851228863,-44.38919053217396,-1.7993129860050976,-14.547616227380932,-8.231925791315735,1.2257018703222275
9906,2019Q3,,,,,,,,,,,,,,,,,,,,,
3209,2016Q3,19.581665,2875788.0,433530.0,29924.0,8785.0,38709.0,0.13,13.304717477058334,0.1508,0.0104,0.2269,-2.5671052506193517,-3.0620025505870583,-0.20859927851706744,-0.5456623889505863,3.2703488047979774,-43.90387979818508,3.5711654642410577,-16.975651102624834,-7.823129565324634,-0.8975754360947757
2515,2019Q2,,,,,,,,,,,,,,,,,,,,,
2405,2018Q3,,,,,,,,,,,,,,,,,,,,,
2101,2019Q3,,,,,,,,,,,,,,,,,,,,,
3645,2017Q1,18.733112,535562.0,71580.0,18265.0,5030.0,23295.0,0.34,2.513547778672809,0.1337,0.0341,0.2159,-2.6026119151338936,-3.4780526029318573,-0.2538421526923776,-0.5609624522924423,3.1818840204551817,-42.124112810976804,-2.064436836130917,-16.549948130734265,-4.626651613581926,-0.9119093893561512
3011,2018Q3,,,,,,,,,,,,,,,,,,,,,
2467,2019Q2,,,,,,,,,,,,,,,,,,,,,
1598,2018Q2,,,,,,,,,,,,,,,,,,,,,
2478,2018Q4,,,,,,,,,,,,,,,,,,,,,
4557,2017Q2,,,,,,,,,,,,,,,,,,,,,
3006,2016Q4,29.465046,398800.0,174478.0,-27852.0,-13425.0,-41277.0,-0.67,35.79803328290469,0.4375,-0.0698,0.3252,-2.895051222965121,-3.8305524230748413,-1.8656562950834632,-0.03613006992265582,3.2567522754520177,-45.10444805076811,5.900697492454201,-3.9857046376541256,-8.166559627912939,-2.5320585570577534
1517,2019Q1,,,,,,,,,,,,,,,,,,,,,
5607,2018Q1,,,,,,,,,,,,,,,,,,,,,
8072,2017Q1,35.6708,655823.0,274956.0,107583.0,-27167.0,80416.0,0.33,15.058226906264226,0.4193,0.164,-0.3378,-2.366488823648542,-3.776121635325253,-2.1188946045562624,-0.5456366165168584,3.5357357593253256,-46.27139673356432,3.996806976366788,-5.426471706926822,-1.8923655394185335,1.8118881551921369
3708,2018Q2,,,,,,,,,,,,,,,,,,,,,
2369,2020Q1,,,,,,,,,,,,,,,,,,,,,
2617,2016Q2,118.86019,5011380.0,1678299.0,898569.0,-98208.0,800361.0,5.12,2.513547778672809,0.3349,0.1793,-0.1227,-2.154425985980779,-0.9715340324491263,5.3457348276302215,2.726799329072237,-0.2355157307162881,35.88876835819334,-4.0553504419699316,-9.490896598175167,1.5283985393028707,1.5544366905093192
2104,2019Q2,,,,,,,,,,,,,,,,,,,,,
2369,2017Q3,,,,,,,,,,,,,,,,,,,,,
2609,2019Q3,,,,,,,,,,,,,,,,,,,,,
4915,2019Q2,,,,,,,,,,,,,,,,,,,,,
6206,2017Q3,,,,,,,,,,,,,,,,,,,,,
9937,2017Q2,,,,,,,,,,,,,,,,,,,,,
3266,2018Q2,,,,,,,,,,,,,,,,,,,,,
6189,2017Q3,,,,,,,,,,,,,,,,,,,,,
4958,2019Q1,,,,,,,,,,,,,,,,,,,,,
8443,2017Q2,,,,,,,,,,,,,,,,,,,,,
1218,2019Q4,,,,,,,,,,,,,,,,,,,,,
8011,2017Q2,,,,,,,,,,,,,,,,,,,,,
3515,2019Q3,,,,,,,,,,,,,,,,,,,,,
9912,2016Q2,22.570295,2561209.0,517461.0,167276.0,-51112.0,116164.0,0.25,-27.361979214244585,0.202,0.0653,-0.44,-2.217132675834,-2.9801320188492535,-0.3983214857056737,-0.6786461958289146,3.2309613479301333,-43.18348419500515,-3.4519285627640786,-14.673983712159098,-3.298868591822684,1.49807441547513
1525,2016Q4,25.228762,2097480.0,214590.0,97515.0,9172.0,106687.0,0.7,79.0169686003663,0.1023,0.0465,0.086,-2.0573494086414574,-3.157299744412303,-0.1643605275824666,-0.5641454277560115,3.4796396362781525,-40.75365162304137,1.0075900383852423,-17.193675296753646,-3.97349248688668,-0.11824523031711578
4564,2019Q2,,,,,,,,,,,,,,,,,,,,,
2748,2018Q3,,,,,,,,,,,,,,,,,,,,,
2497,2019Q2,,,,,,,,,,,,,,,,,,,,,
1434,2019Q2,,,,,,,,,,,,,,,,,,,,,
6278,2018Q3,,,,,,,,,,,,,,,,,,,,,
6625,2019Q1,,,,,,,,,,,,,,,,,,,,,
1316,2018Q4,,,,,,,,,,,,,,,,,,,,,
8463,2018Q4,,,,,,,,,,,,,,,,,,,,,
3229,2018Q1,,,,,,,,,,,,,,,,,,,,,
1236,2017Q2,27.441977,317618.0,106288.0,-25540.0,-7771.0,-33311.0,-0.5,15.526123683387215,0.3346,-0.0804,0.2333,-2.9595115366205573,-3.803202520236373,-0.4718612131103873,-0.16025082411244512,3.3249209349229933,-43.86043850044254,3.6862442550621926,-7.580843026302755,-8.27684320198372,-1.179991847286001
1203,2019Q1,,,,,,,,,,,,,,,,,,,,,
1110,2017Q4,,,,,,,,,,,,,,,,,,,,,
2013,2018Q1,,,,,,,,,,,,,,,,,,,,,
6235,2018Q1,,,,,,,,,,,,,,,,,,,,,
2608,2018Q3,,,,,,,,,,,,,,,,,,,,,
6230,2016Q4,68.576416,933592.0,390791.0,198602.0,8147.0,206749.0,1.79,21.705795892424423,0.4186,0.2127,0.0394,-2.352305278684944,-4.201366064287722,-1.8434843204170466,-1.715747448168695,3.547288391292095,-20.967811200865544,5.971850152648986,-5.322961177229882,5.707886711135506,1.02930245667696
3044,2019Q1,,,,,,,,,,,,,,,,,,,,,
1442,2017Q2,176.81972,12842525.0,2528606.0,1456975.0,55194.0,1512169.0,7.81,13.99656922654144,0.1969,0.1134,0.0365,6.107447799295187,2.264476098269224,1.1547394740954042,-3.9655319941043854,0.5480080111324788,96.94676056435331,6.449152868743986,-21.82492072608322,-4.432171683656052,4.8480295943468805
1213,2018Q2,,,,,,,,,,,,,,,,,,,,,
9908,2017Q2,,,,,,,,,,,,,,,,,,,,,
4916,2019Q2,,,,,,,,,,,,,,,,,,,,,
2008,2019Q1,,,,,,,,,,,,,,,,,,,,,
1521,2016Q3,16.500477,15065326.0,254019.0,-609195.0,57122.0,-552073.0,-0.85,2.513547778672809,0.0169,-0.0404,-0.1035,1.9848744214046747,-2.7989679638296368,-0.473959639146924,-0.18506561663001775,2.588520239703357,-44.748401894625275,-2.022537614107132,-17.370663885325193,-10.380247265156358,1.1831593216955663
9942,2017Q4,,,,,,,,,,,,,,,,,,,,,
1733,2016Q3,67.286446,10183809.0,1054892.0,392966.0,-4592.0,388374.0,2.2,29.70527323627054,0.1036,0.0386,-0.0118,1.5623762634396554,-2.513732366114855,2.9111071395501495,0.07608683921396732,2.500396989658475,-8.243228256725706,6.677944750953466,-19.395671946927905,-6.303476100359112,1.2908693224191665
8150,2016Q3,40.67633,2053905.0,490441.0,283702.0,26274.0,309976.0,1.35,2.177552989964869,0.2388,0.1381,0.0848,-2.3983668177202344,-3.039126249291003,0.11679078470915556,-0.9055090759694576,3.0035007635131477,-26.41160615686327,-2.5231480971723794,-14.936172762513161,-1.367247018283233,0.4134705866128206
5607,2017Q4,,,,,,,,,,,,,,,,,,,,,
9930,2019Q1,,,,,,,,,,,,,,,,,,,,,
4906,2018Q3,,,,,,,,,,,,,,,,,,,,,
1455,2018Q3,,,,,,,,,,,,,,,,,,,,,
3022,2019Q4,,,,,,,,,,,,,,,,,,,,,
2608,2019Q4,,,,,,,,,,,,,,,,,,,,,
2540,2020Q1,,,,,,,,,,,,,,,,,,,,,
2441,2020Q1,,,,,,,,,,,,,,,,,,,,,
4968,2017Q1,32.243687,37018586.0,5415422.0,3720210.0,-485545.0,3234665.0,1.95,18.11019038612454,0.1463,0.1005,-0.1501,4.324456280730665,2.594970162436366,-11.57522942647338,-1.4600299464166164,-12.119481137562543,-18.623867900003678,2.5041109709627927,-20.90205075137317,-3.611475772159174,2.3885138384252786
3023,2019Q3,,,,,,,,,,,,,,,,,,,,,
1309,2017Q4,,,,,,,,,,,,,,,,,,,,,
2459,2017Q1,32.48158,1555593.0,379911.0,114077.0,-18045.0,96032.0,0.91,4.471656981014555,0.2442,0.0733,-0.1879,-2.5141602291539313,-2.948992526307702,-0.013134816773235797,-0.09963552713394165,3.3179461539164183,-38.885782111044975,-0.09128315635025501,-14.484087530449033,-2.16050944250077,1.6374805288016796
3052,2019Q3,,,,,,,,,,,,,,,,,,,,,
2006,2020Q1,,,,,,,,,,,,,,,,,,,,,
2457,2019Q2,,,,,,,,,,,,,,,,,,,,,
6269,2020Q1,,,,,,,,,,,,,,,,,,,,,
2017,2019Q1,,,,,,,,,,,,,,,,,,,,,
4438,2017Q4,,,,,,,,,,,,,,,,,,,,,
1783,2016Q3,50.559555,1612721.0,414861.0,199839.0,4056.0,203895.0,1.95,-36.68594455209332,0.2572,0.1239,0.0199,-2.504178036414087,-3.128178848065436,0.17498250987380742,-0.806573829203844,3.540886457897723,-16.04174601348117,-5.47156162282452,-14.524788104072213,-0.2308547331392765,0.8278179684281349
2032,2016Q4,47.63893,26587900.0,5663205.0,4101272.0,8709.0,4109981.0,3.31,30.625469074297783,0.213,0.1543,0.0021,5.222857073545456,3.0906961933523416,-12.370778581500053,-0.7592310212925076,-13.579117941409349,-3.9749035496125,3.7206193815544246,-18.355179978385568,-5.228758731130511,1.1489773959666492
2049,2020Q1,,,,,,,,,,,,,,,,,,,,,
1473,2016Q2,36.146336,10081936.0,2567689.0,286050.0,570017.0,856067.0,1.65,2.513547778672809,0.2547,0.0284,0.6659,2.183529449105263,-1.1451038283854722,-0.347365691550076,-2.885812756344676,-1.7985591169074178,-21.05588169708848,-2.4216134566813707,-14.27879393711686,-8.239070815797895,-2.58874212638475
5521,2018Q2,,,,,,,,,,,,,,,,,,,,,
1470,2016Q3,15.10598,4359280.0,405599.0,-47020.0,-47238.0,-94258.0,-0.36,-26.32640945094916,0.093,-0.0108,0.5012,-2.24533618863672,-3.11769864551723,-0.4644376291334629,-0.6213256612420082,2.960350945480168,-40.5954331068322,-3.0283014043606817,-16.821910755746067,-7.429367017690092,-2.254317198181525
4104,2019Q3,,,,,,,,,,,,,,,,,,,,,
1731,2019Q1,,,,,,,,,,,,,,,,,,,,,
2444,2016Q2,57.14085,436086.0,298498.0,117265.0,-10010.0,107255.0,0.51,136.78109674543023,0.6845,0.2689,-0.0933,-1.7098980668373407,-4.077581190057099,-3.0855450860410927,-0.5900263166241347,2.4488917157799004,-58.54350114505738,6.574055236652494,18.789325761571526,6.080219407323748,2.5311509382724764
8249,2017Q1,92.6299,3717808.0,1118285.0,417680.0,-32774.0,384906.0,5.19,-33.85029171822147,0.3008,0.1123,-0.0851,-2.903351936340332,-2.22553144313395,2.524462177492678,-0.47620842441916467,1.7375176271703094,29.359518474396317,-9.420730277244001,-13.080595277324319,-2.161902032541111,0.5529698773473501
2493,2019Q1,,,,,,,,,,,,,,,,,,,,,
6243,2016Q2,60.3714,2632106.0,697976.0,273402.0,43395.0,316797.0,2.96,2.513547778672809,0.2652,0.1039,0.137,-2.7114687157049775,-3.205084124132991,0.12584760289639235,-0.7899355287849903,3.033269904963672,-7.097797733899206,-3.8062831228226424,-14.3834068480134,0.4356692548841238,0.04684663899242878
1582,2017Q1,23.711483,6404467.0,697076.0,470890.0,184863.0,655753.0,1.09,-34.377121732358965,0.1088,0.0735,0.2819,-2.1442071259766817,-3.2062801573425532,2.5174769089743494,-2.308610888682306,-2.2590973160043357,-31.394280710145832,-3.858965717572719,-17.457281426228583,-2.41514444751665,-2.485886508449912
1611,2018Q2,,,,,,,,,,,,,,,,,,,,,
6192,2017Q2,,,,,,,,,,,,,,,,,,,,,
1528,2017Q3,,,,,,,,,,,,,,,,,,,,,
1454,2019Q1,,,,,,,,,,,,,,,,,,,,,
3032,2018Q2,,,,,,,,,,,,,,,,,,,,,
2385,2017Q2,,,,,,,,,,,,,,,,,,,,,
1232,2017Q2,12.957595,455091.0,-48872.0,-80353.0,38039.0,-42314.0,-0.26,-68.59482091900685,-0.1074,-0.1766,-0.899,-2.6258218805119395,-3.9119327399879693,-0.15712856769561767,-0.5932970076799393,3.769894924797118,-45.154047976676374,-5.4003742392547425,-16.891634619757532,-9.9155758850649,5.113758718147874
3047,2017Q2,,,,,,,,,,,,,,,,,,,,,
1789,2017Q1,16.662542,187752.0,55925.0,-2326.0,80816.0,78490.0,0.63,-10.068609993898567,0.2979,-0.0124,1.0296,-4.181929080672562,-5.267554423734546,-0.17805356461554767,-1.4348494757711887,3.8291010623797774,-39.73523938782513,-1.830011140871793,-12.572157706059516,-7.553664915952831,-3.1368660529050976
2303,2017Q2,,,,,,,,,,,,,,,,,,,,,
3032,2017Q2,,,,,,,,,,,,,,,,,,,,,
2939,2018Q1,,,,,,,,,,,,,,,,,,,,,
2231,2018Q1,,,,,,,,,,,,,,,,,,,,,
2017,2018Q2,,,,,,,,,,,,,,,,,,,,,
8996,2018Q2,,,,,,,,,,,,,,,,,,,,,
2302,2017Q1,18.210148,948607.0,-621200.0,-688071.0,-1376.0,-689447.0,-1.98,83.55515069169961,-0.6549,-0.7253,0.002,-2.0538396659493445,-4.197682944238186,-0.18203581258654594,-0.10480638127774,3.852964837104082,-43.10280023526866,0.7763859262876213,-17.692110401764513,-8.824039136618376,1.0143637499958276
4108,2016Q3,25.363224,2783565.0,331436.0,148017.0,-7496.0,140521.0,0.77,-7.914324641544822,0.1191,0.0532,-0.0533,-2.579642430432141,-2.9846517034620046,-0.2937354299798608,-0.14078786119818687,3.0566228525713086,-39.77102873791009,-1.5462265275605023,-17.04671038966626,-3.034693312607706,0.9803234596550464
6451,2016Q4,14.668102,9363363.0,135117.0,-207161.0,107511.0,-99650.0,-0.16,-38.5050545344644,0.0144,-0.0221,-1.0789,-0.47124164935201407,-2.9443275625258685,-0.19924838453531266,-1.9023709484189748,3.4134671187028287,-46.351645909715444,-3.254734196532518,-17.033426562026143,-10.272401841189712,4.96027642570436
1735,2016Q2,14.144269,3802595.0,367582.0,-16421.0,130159.0,113738.0,0.17,-32.28229770160068,0.0967,-0.0043,1.1444,-2.5665395571663976,-3.1682030709832905,-0.27623605653643607,-2.365415083616972,3.0829750556871294,-39.669786517955366,-3.0706711033917964,-16.44502792801708,-7.2040084938518705,-2.8965741659794
8112,2017Q2,,,,,,,,,,,,,,,,,,,,,
3596,2016Q4,14.538685,2226566.0,111050.0,-51316.0,60279.0,8963.0,0.04,-4.628709891036061,0.0499,-0.023,6.7253,-2.6232534173503517,-3.158717465028167,-0.22601224042475224,-0.734455874711275,3.2650009060278533,-42.35873947525397,-1.584602952543646,-16.22606873102486,-7.557443873863667,-2.980778817841783
2349,2019Q2,,,,,,,,,,,,,,,,,,,,,
8467,2017Q4,,,,,,,,,,,,,,,,,,,,,
