公司代號,公司名稱,營業收入,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,基本每股盈餘（元）,毛利率,營益率,業外稅前率,年季
1259,安心,1112922.0,294003.0,30526,4473,34999,1.02,0.2642,0.0274,0.1278,2016Q1
1264,德麥,941946.0,354016.0,159257,-320,158937,3.39,0.3758,0.1691,-0.002,2016Q1
1336,台翰,446486.0,30084.0,-29810,-2652,-32462,-0.44,0.0674,-0.0668,0.0817,2016Q1
1565,精華,1512982.0,633714.0,520377,-28002,492375,8.11,0.4189,0.3439,-0.0569,2016Q1
1569,濱川,495092.0,55566.0,-10794,-12419,-23213,-0.21,0.1122,-0.0218,0.535,2016Q1
1570,力肯,182301.0,42430.0,24412,-976,23436,0.28,0.2327,0.1339,-0.0416,2016Q1
1580,新麥,842560.0,342502.0,103833,-5740,98093,1.13,0.4065,0.1232,-0.0585,2016Q1
1584,精剛,166936.0,15191.0,116,-10522,-10406,-0.08,0.091,0.0007,1.0111,2016Q1
1586,和勤,443538.0,60479.0,1299,-1929,-630,0.0,0.1364,0.0029,3.0619,2016Q1
1591,駿吉-KY,116320.0,35013.0,18230,-7212,11018,0.25,0.301,0.1567,-0.6546,2016Q1
1593,祺驊,179979.0,48589.0,15439,3059,18498,0.53,0.27,0.0858,0.1654,2016Q1
1595,川寶,203701.0,79407.0,26959,-7991,18968,0.36,0.3898,0.1323,-0.4213,2016Q1
1599,宏佳騰,562164.0,147970.0,61658,2850,64508,1.19,0.2632,0.1097,0.0442,2016Q1
1742,台蠟,164003.0,7087.0,-14412,-2038,-16450,-0.25,0.0432,-0.0879,0.1239,2016Q1
1777,生泰,210614.0,84771.0,60826,-2581,58245,1.62,0.4025,0.2888,-0.0443,2016Q1
1781,合世,86794.0,548.0,-34310,-260,-34570,-0.62,0.0063,-0.3953,0.0075,2016Q1
1784,訊聯,157736.0,85188.0,-23,2542,2519,0.04,0.5401,-0.0001,1.0091,2016Q1
1785,光洋科,9718565.0,-613778.0,-945472,-122934,-1068406,-2.24,-0.0632,-0.0973,0.1151,2016Q1
1788,杏昌,685098.0,151217.0,60234,1089,61323,1.45,0.2207,0.0879,0.0178,2016Q1
1799,易威,22958.0,10135.0,-41455,1606,-39849,-0.58,0.4415,-1.8057,-0.0403,2016Q1
1813,寶利徠,96873.0,30508.0,12751,7441,20192,0.41,0.3149,0.1316,0.3685,2016Q1
1815,富喬,1188537.0,296263.0,158776,-34100,124676,0.27,0.2493,0.1336,-0.2735,2016Q1
2035,唐榮公司,2614859.0,-73853.0,-145606,84270,-61336,-0.21,-0.0282,-0.0557,-1.3739,2016Q1
2061,風青,210047.0,7972.0,-3768,2312,-1456,0.0,0.038,-0.0179,-1.5879,2016Q1
2063,世鎧,178628.0,53218.0,22640,-3764,18876,0.36,0.2979,0.1267,-0.1994,2016Q1
2064,晉椿,466692.0,37778.0,15913,-25673,-9760,-0.14,0.0809,0.0341,2.6304,2016Q1
2066,世德,300333.0,106875.0,69564,-4585,64979,1.48,0.3559,0.2316,-0.0706,2016Q1
2067,嘉鋼,217430.0,40691.0,-5657,532,-5125,-0.21,0.1871,-0.026,-0.1038,2016Q1
2221,大甲,182581.0,35389.0,13709,90,13799,0.24,0.1938,0.0751,0.0065,2016Q1
2230,泰茂,99355.0,20248.0,4320,-2806,1514,0.01,0.2038,0.0435,-1.8534,2016Q1
2235,謚源,210760.0,67695.0,49198,942,50140,1.31,0.3212,0.2334,0.0188,2016Q1
2596,綠意,15887.0,3742.0,-9416,5293,-4123,-0.05,0.2355,-0.5927,-1.2838,2016Q1
2640,大車隊,424281.0,197262.0,67981,-8056,59925,1.01,0.4649,0.1602,-0.1344,2016Q1
2641,正德,176422.0,15781.0,-34,-13193,-13227,-0.11,0.0895,-0.0002,0.9974,2016Q1
2643,捷迅,667731.0,106833.0,52522,1733,54255,1.6,0.16,0.0787,0.0319,2016Q1
2718,全心投控,72297.0,21168.0,10814,761,11575,0.43,0.2928,0.1496,0.0657,2016Q1
2719,燦星旅,657135.0,90588.0,-5660,2027,-3633,-0.11,0.1379,-0.0086,-0.5579,2016Q1
2724,藝舍-KY,198501.0,3425.0,-46958,-15263,-62221,-1.62,0.0173,-0.2366,0.2453,2016Q1
2726,雅茗-KY,407973.0,196627.0,23871,-1817,22054,0.57,0.482,0.0585,-0.0824,2016Q1
2729,瓦城,997396.0,513112.0,105563,669,106232,3.72,0.5145,0.1058,0.0063,2016Q1
2732,六角,469735.0,257148.0,30901,-7251,23650,0.73,0.5474,0.0658,-0.3066,2016Q1
2734,易飛網,432053.0,60918.0,-705,-3449,-4154,-0.16,0.141,-0.0016,0.8303,2016Q1
2736,富野,238736.0,150195.0,72122,-249,71873,1.22,0.6291,0.3021,-0.0035,2016Q1
2740,天蔥,218773.0,98996.0,-9448,-121,-9569,-0.5,0.4525,-0.0432,0.0126,2016Q1
2916,滿心,363196.0,158290.0,15937,6723,22660,0.34,0.4358,0.0439,0.2967,2016Q1
2924,宏太-KY,280016.0,186201.0,7969,-4944,3025,0.0,0.665,0.0285,-1.6344,2016Q1
2926,誠品生活,1082504.0,543934.0,137231,21881,159112,2.92,0.5025,0.1268,0.1375,2016Q1
3064,泰偉,139946.0,133559.0,72007,14311,86318,1.17,0.9544,0.5145,0.1658,2016Q1
3066,李洲,114610.0,20172.0,-21770,4241,-17529,-0.24,0.176,-0.1899,-0.2419,2016Q1
3067,全域,39921.0,8141.0,-18903,-257,-19160,-0.65,0.2039,-0.4735,0.0134,2016Q1
3071,協禧,551204.0,112333.0,2699,2667,5366,0.02,0.2038,0.0049,0.497,2016Q1
3073,天方能源,5308.0,4235.0,-3491,182,-3309,-0.07,0.7979,-0.6577,-0.055,2016Q1
3078,僑威,1322397.0,332168.0,194252,-8427,185825,0.57,0.2512,0.1469,-0.0453,2016Q1
3081,聯亞,625227.0,425239.0,371505,3256,374761,4.45,0.6801,0.5942,0.0087,2016Q1
3083,網龍,87392.0,75345.0,-52006,8465,-43541,-0.49,0.8621,-0.5951,-0.1944,2016Q1
3085,新零售,62450.0,11369.0,-2922,659,-2263,-0.03,0.182,-0.0468,-0.2912,2016Q1
3086,華義,95650.0,44989.0,-821,-4271,-5092,-0.08,0.4704,-0.0086,0.8388,2016Q1
3088,艾訊,1285046.0,464753.0,149244,-7971,141273,1.35,0.3617,0.1161,-0.0564,2016Q1
3093,港建*,224915.0,109958.0,34141,-439,33702,0.66,0.4889,0.1518,-0.013,2016Q1
3095,及成,410695.0,7001.0,-78573,-51697,-130270,-1.26,0.017,-0.1913,0.3968,2016Q1
3105,穩懋,3292082.0,1373588.0,1006131,-1248,1004883,1.41,0.4172,0.3056,-0.0012,2016Q1
3114,好德,344883.0,34746.0,-5396,-10083,-15479,-0.27,0.1007,-0.0156,0.6514,2016Q1
3115,富榮綱,143914.0,9111.0,-6357,2306,-4051,-0.08,0.0633,-0.0442,-0.5692,2016Q1
3118,進階,119544.0,46106.0,17232,1199,18431,0.47,0.3857,0.1441,0.0651,2016Q1
3122,笙泉,164719.0,65694.0,14301,-1299,13002,0.27,0.3988,0.0868,-0.0999,2016Q1
3128,昇銳,188439.0,38951.0,2429,123,2552,0.01,0.2067,0.0129,0.0482,2016Q1
3131,弘塑,495444.0,238957.0,121227,-9017,112210,3.76,0.4823,0.2447,-0.0804,2016Q1
3141,晶宏,307245.0,152326.0,50106,-1035,49071,0.69,0.4958,0.1631,-0.0211,2016Q1
3152,璟德,430632.0,258998.0,213838,-7815,206023,2.48,0.6014,0.4966,-0.0379,2016Q1
3162,精確,154702.0,10828.0,-22995,288,-22707,-0.35,0.07,-0.1486,-0.0127,2016Q1
3163,波若威,682952.0,133013.0,46650,-1788,44862,0.52,0.1948,0.0683,-0.0399,2016Q1
3169,亞信,159480.0,57675.0,16157,-1883,14274,0.21,0.3616,0.1013,-0.1319,2016Q1
3171,炎洲流通,412038.0,91088.0,25021,-1382,23639,0.33,0.2211,0.0607,-0.0585,2016Q1
3176,基亞,104597.0,29299.0,-176777,3468,-173309,-0.82,0.2801,-1.6901,-0.02,2016Q1
3188,鑫龍騰,33825.0,3435.0,-7401,-2583,-9984,-0.13,0.1016,-0.2188,0.2587,2016Q1
3191,雲嘉南,118286.0,5639.0,-23118,-9237,-32355,-0.59,0.0477,-0.1954,0.2855,2016Q1
3202,樺晟,494874.0,46760.0,-10095,-278,-10373,-0.12,0.0945,-0.0204,0.0268,2016Q1
3205,佰研,560610.0,245846.0,187749,-15675,172074,4.97,0.4385,0.3349,-0.0911,2016Q1
3206,志豐,398938.0,109388.0,31691,1839,33530,0.57,0.2742,0.0794,0.0548,2016Q1
3207,耀勝,244074.0,31558.0,-6295,5182,-1113,0.02,0.1293,-0.0258,-4.6559,2016Q1
3211,順達,5003692.0,252304.0,99214,71729,170943,0.87,0.0504,0.0198,0.4196,2016Q1
3213,茂訊,395029.0,85538.0,31126,-1400,29726,0.42,0.2165,0.0788,-0.0471,2016Q1
3217,優群,308949.0,102162.0,27445,-4763,22682,0.2,0.3307,0.0888,-0.21,2016Q1
3218,大學光,249504.0,133587.0,14035,-6391,7644,0.1,0.5354,0.0563,-0.8361,2016Q1
3219,倚強科,37465.0,13925.0,2953,329,3282,0.14,0.3717,0.0788,0.1002,2016Q1
3221,台嘉碩,437531.0,99168.0,37446,2840,40286,0.41,0.2267,0.0856,0.0705,2016Q1
3224,三顧,508800.0,40346.0,-8210,-7085,-15295,-0.39,0.0793,-0.0161,0.4632,2016Q1
3226,龍鋒,330933.0,94059.0,65778,-13360,52418,0.67,0.2842,0.1988,-0.2549,2016Q1
3227,原相,1027696.0,522658.0,37061,-7468,29593,0.2,0.5086,0.0361,-0.2524,2016Q1
3228,金麗科,60470.0,46934.0,-7064,-1527,-8591,-0.14,0.7762,-0.1168,0.1777,2016Q1
3230,錦明,223819.0,28232.0,-30798,1107,-29691,-0.31,0.1261,-0.1376,-0.0373,2016Q1
3232,昱捷,125005.0,12166.0,-8339,-579,-8918,-0.21,0.0973,-0.0667,0.0649,2016Q1
3234,光環,1472010.0,458013.0,311461,-23670,287791,2.46,0.3111,0.2116,-0.0822,2016Q1
3236,千如,470028.0,97558.0,35412,-5074,30338,0.39,0.2076,0.0753,-0.1672,2016Q1
3252,海灣,30503.0,14007.0,-1252,-3938,-5190,-0.22,0.4592,-0.041,0.7588,2016Q1
3259,鑫創,163690.0,53882.0,-21870,548,-21322,-0.26,0.3292,-0.1336,-0.0257,2016Q1
3260,威剛,4881476.0,348970.0,-95295,224386,129091,0.56,0.0715,-0.0195,1.7382,2016Q1
3264,欣銓,1280557.0,255121.0,134419,-11110,123309,0.23,0.1992,0.105,-0.0901,2016Q1
3265,台星科,684042.0,11855.0,-39562,-53208,-92770,-0.67,0.0173,-0.0578,0.5735,2016Q1
3268,海德威,147818.0,9902.0,-12348,-4569,-16917,-0.39,0.067,-0.0835,0.2701,2016Q1
3272,東碩,675164.0,155996.0,42857,-8519,34338,0.46,0.231,0.0635,-0.2481,2016Q1
3276,宇環,149294.0,-8831.0,-19087,-641,-19728,-0.28,-0.0592,-0.1278,0.0325,2016Q1
3284,太普高,193799.0,36069.0,10201,-584,9617,0.15,0.1861,0.0526,-0.0607,2016Q1
3285,微端,336304.0,61276.0,17197,-6083,11114,0.12,0.1822,0.0511,-0.5473,2016Q1
3287,廣寰科,85796.0,18798.0,-20212,66,-20146,-0.37,0.2191,-0.2356,-0.0033,2016Q1
3288,點晶,47465.0,10908.0,-19587,-2379,-21966,-0.45,0.2298,-0.4127,0.1083,2016Q1
3289,宜特,556219.0,187632.0,67698,4449,72147,1.61,0.3373,0.1217,0.0617,2016Q1
3290,東浦,531697.0,57775.0,-33009,2118,-30891,-0.31,0.1087,-0.0621,-0.0686,2016Q1
3293,鈊象,811739.0,645484.0,261433,9155,270588,3.4,0.7952,0.3221,0.0338,2016Q1
3294,英濟,1097462.0,86239.0,-60853,-12059,-72912,-0.49,0.0786,-0.0554,0.1654,2016Q1
3297,杭特,136793.0,51911.0,12578,462,13040,0.33,0.3795,0.0919,0.0354,2016Q1
3303,岱稜,575066.0,155671.0,51135,-7968,43167,0.42,0.2707,0.0889,-0.1846,2016Q1
3306,鼎天,324675.0,75811.0,5019,2081,7100,0.13,0.2335,0.0155,0.2931,2016Q1
3310,佳穎,248532.0,59678.0,38856,-15412,23444,0.22,0.2401,0.1563,-0.6574,2016Q1
3313,斐成,376950.0,51786.0,-26520,-15873,-42393,-0.39,0.1374,-0.0704,0.3744,2016Q1
3317,尼克森,514198.0,95441.0,12413,-4207,8206,0.11,0.1856,0.0241,-0.5127,2016Q1
3322,建舜電,572729.0,96579.0,-19799,-8042,-27841,-0.32,0.1686,-0.0346,0.2889,2016Q1
3323,加百裕,972619.0,99664.0,12138,1585,13723,0.09,0.1025,0.0125,0.1155,2016Q1
3324,雙鴻,1410739.0,311229.0,158965,-17163,141802,1.54,0.2206,0.1127,-0.121,2016Q1
3325,旭品,331677.0,52285.0,9609,-5265,4344,0.02,0.1576,0.029,-1.212,2016Q1
3332,幸康,270100.0,91244.0,19154,10638,29792,0.62,0.3378,0.0709,0.3571,2016Q1
3339,泰谷,217361.0,-83800.0,-113055,-62,-113117,-0.41,-0.3855,-0.5201,0.0005,2016Q1
3354,律勝,96340.0,19657.0,-6774,-7934,-14708,-0.17,0.204,-0.0703,0.5394,2016Q1
3360,尚立,2409074.0,97854.0,29029,-7175,21854,0.25,0.0406,0.012,-0.3283,2016Q1
3362,先進光,261672.0,77785.0,13692,-16981,-3289,-0.04,0.2973,0.0523,5.163,2016Q1
3363,上詮,343247.0,36263.0,-24697,179329,154632,1.53,0.1056,-0.072,1.1597,2016Q1
3372,典範,448819.0,-12153.0,-47075,-21286,-68361,-0.17,-0.0271,-0.1049,0.3114,2016Q1
3373,熱映,244448.0,76285.0,31903,-6781,25122,0.5,0.3121,0.1305,-0.2699,2016Q1
3374,精材,1054161.0,-75.0,-69855,-4841,-74696,-0.23,-0.0001,-0.0663,0.0648,2016Q1
3379,彬台,149611.0,22577.0,-28540,135,-28405,-0.64,0.1509,-0.1908,-0.0048,2016Q1
3388,崇越電,1625641.0,258683.0,70348,1160,71508,0.85,0.1591,0.0433,0.0162,2016Q1
3390,旭軟,139648.0,14935.0,-11726,749,-10977,-0.15,0.1069,-0.084,-0.0682,2016Q1
3402,漢科,801320.0,118558.0,57243,-1745,55498,0.66,0.148,0.0714,-0.0314,2016Q1
3426,台興,112998.0,40800.0,7885,2877,10762,0.36,0.3611,0.0698,0.2673,2016Q1
3434,哲固,162613.0,27066.0,5381,-2800,2581,0.09,0.1664,0.0331,-1.0849,2016Q1
3438,類比科,279780.0,52351.0,9578,-3849,5729,0.11,0.1871,0.0342,-0.6718,2016Q1
3441,聯一光電,114667.0,16778.0,-7651,-3509,-11160,-0.23,0.1463,-0.0667,0.3144,2016Q1
3444,利機,207447.0,38698.0,7880,715,8595,0.17,0.1865,0.038,0.0832,2016Q1
3455,由田,239680.0,112520.0,-8444,-29931,-38375,-0.51,0.4695,-0.0352,0.78,2016Q1
3465,進泰電子,29911.0,-1668.0,-16898,-1695,-18593,-0.69,-0.0558,-0.5649,0.0912,2016Q1
3466,德晉,397370.0,94818.0,4234,-6456,-2222,-0.04,0.2386,0.0107,2.9055,2016Q1
3479,安勤,1401743.0,354588.0,131888,2089,133977,1.51,0.253,0.0941,0.0156,2016Q1
3483,力致,749407.0,124923.0,7473,-12846,-5373,-0.19,0.1667,0.01,2.3908,2016Q1
3484,崧騰,755452.0,186382.0,45902,-4357,41545,0.62,0.2467,0.0608,-0.1049,2016Q1
3489,森寶,143991.0,17173.0,13801,-2834,10967,0.09,0.1193,0.0958,-0.2584,2016Q1
3490,單井,291093.0,29349.0,-5987,119578,113591,1.56,0.1008,-0.0206,1.0527,2016Q1
3491,昇達科,352401.0,118581.0,52191,-8400,43791,0.71,0.3365,0.1481,-0.1918,2016Q1
3492,長盛,288424.0,83190.0,36240,-755,35485,0.79,0.2884,0.1256,-0.0213,2016Q1
3498,陽程,706313.0,277005.0,161560,-13039,148521,1.22,0.3922,0.2287,-0.0878,2016Q1
3499,環天科,108571.0,29585.0,-15482,-558,-16040,-0.25,0.2725,-0.1426,0.0348,2016Q1
3508,位速,405140.0,9132.0,-82158,-7916,-90074,-1.0,0.0225,-0.2028,0.0879,2016Q1
3511,矽瑪,335832.0,59966.0,-21626,1131,-20495,-0.54,0.1786,-0.0644,-0.0552,2016Q1
3512,皇龍,109910.0,3500.0,-25250,-386,-25636,-0.43,0.0318,-0.2297,0.0151,2016Q1
3516,亞帝歐,158755.0,10650.0,-26965,14685,-12280,-0.18,0.0671,-0.1699,-1.1958,2016Q1
3520,華盈,120265.0,18688.0,-6154,-4711,-10865,-0.21,0.1554,-0.0512,0.4336,2016Q1
3521,鴻翊,161845.0,24699.0,4360,-1670,2690,0.06,0.1526,0.0269,-0.6208,2016Q1
3522,御嵿,283142.0,26266.0,-7049,-1445,-8494,-0.16,0.0928,-0.0249,0.1701,2016Q1
3523,迎輝,148101.0,-25517.0,-83597,-15891,-99488,-1.04,-0.1723,-0.5645,0.1597,2016Q1
3526,凡甲,469710.0,167654.0,72285,-3077,69208,0.98,0.3569,0.1539,-0.0445,2016Q1
3527,聚積,538387.0,187973.0,49450,1153,50603,1.39,0.3491,0.0918,0.0228,2016Q1
3529,力旺,319846.0,319846.0,142758,42837,185595,2.19,1.0,0.4463,0.2308,2016Q1
3531,先益,379901.0,72748.0,4541,7944,12485,0.16,0.1915,0.012,0.6363,2016Q1
3537,堡達,634569.0,69019.0,22128,-13867,8261,0.11,0.1088,0.0349,-1.6786,2016Q1
3540,曜越,771608.0,271427.0,27270,4235,31505,0.45,0.3518,0.0353,0.1344,2016Q1
3541,西柏,365698.0,152925.0,54046,-9353,44693,0.83,0.4182,0.1478,-0.2093,2016Q1
3546,宇峻,161430.0,151563.0,21468,2405,23873,0.57,0.9389,0.133,0.1007,2016Q1
3548,兆利,1091874.0,283669.0,77306,2609,79915,1.15,0.2598,0.0708,0.0326,2016Q1
3551,世禾,308758.0,88966.0,28891,2392,31283,0.41,0.2881,0.0936,0.0765,2016Q1
3552,同致,2921599.0,896193.0,587255,-11802,575453,5.02,0.3067,0.201,-0.0205,2016Q1
3555,博士旺,14635.0,3997.0,765,1825,2590,0.06,0.2731,0.0523,0.7046,2016Q1
3556,禾瑞亞,283402.0,147201.0,60958,-1699,59259,0.98,0.5194,0.2151,-0.0287,2016Q1
3558,神準,1688990.0,480572.0,174380,-2700,171680,3.21,0.2845,0.1032,-0.0157,2016Q1
3564,其陽,293355.0,84157.0,20748,-6370,14378,0.6,0.2869,0.0707,-0.443,2016Q1
3567,逸昌,84700.0,34286.0,15817,215,16032,0.38,0.4048,0.1867,0.0134,2016Q1
3570,大塚,211323.0,76428.0,11709,-96,11613,0.6,0.3617,0.0554,-0.0083,2016Q1
3577,泓格,167923.0,85110.0,13431,-2058,11373,0.23,0.5068,0.08,-0.181,2016Q1
3580,友威科,125959.0,15047.0,-23252,-533,-23785,-0.43,0.1195,-0.1846,0.0224,2016Q1
3581,博磊,212923.0,73189.0,9839,-3049,6790,0.1,0.3437,0.0462,-0.449,2016Q1
3587,閎康,311923.0,106093.0,57582,902,58484,1.0,0.3401,0.1846,0.0154,2016Q1
3594,磐儀,385014.0,153540.0,7525,-1957,5568,0.01,0.3988,0.0195,-0.3515,2016Q1
3609,三一東林,168863.0,46130.0,-14668,2017,-12651,-0.41,0.2732,-0.0869,-0.1594,2016Q1
3611,鼎翰,697971.0,311837.0,126875,6519,133394,2.65,0.4468,0.1818,0.0489,2016Q1
3615,安可,169875.0,-10550.0,-28065,8574,-19491,-0.26,-0.0621,-0.1652,-0.4399,2016Q1
3623,富晶通,230488.0,80760.0,60610,-1453,59157,1.37,0.3504,0.263,-0.0246,2016Q1
3624,光頡,401563.0,108924.0,38496,-14837,23659,0.15,0.2713,0.0959,-0.6271,2016Q1
3625,西勝,185442.0,18081.0,-16110,17226,1116,0.03,0.0975,-0.0869,15.4355,2016Q1
3628,盈正,482921.0,103829.0,-14907,60,-14847,-0.33,0.215,-0.0309,-0.004,2016Q1
3629,地心引力,41114.0,1170.0,-12244,-1356,-13600,-0.9,0.0285,-0.2978,0.0997,2016Q1
3630,新鉅科,198735.0,-82978.0,-176548,6043,-170505,-1.68,-0.4175,-0.8884,-0.0354,2016Q1
3631,晟楠,101265.0,24323.0,9282,3732,13014,0.14,0.2402,0.0917,0.2868,2016Q1
3632,研勤,198143.0,47176.0,-11269,2895,-8374,-0.29,0.2381,-0.0569,-0.3457,2016Q1
3646,艾恩特,141521.0,34249.0,-2631,5698,3067,0.07,0.242,-0.0186,1.8578,2016Q1
3663,鑫科,598043.0,35720.0,1794,11386,13180,0.16,0.0597,0.003,0.8639,2016Q1
3664,安瑞-KY,206459.0,147396.0,-51384,4452,-46932,-0.63,0.7139,-0.2489,-0.0949,2016Q1
3666,光耀,341262.0,66276.0,34674,-18527,16147,0.33,0.1942,0.1016,-1.1474,2016Q1
3672,康聯訊,194138.0,71043.0,18178,4073,22251,0.56,0.3659,0.0936,0.183,2016Q1
3675,德微,254109.0,51621.0,26172,-1583,24589,0.4,0.2031,0.103,-0.0644,2016Q1
3680,家登,499493.0,60796.0,-27539,-5635,-33174,-0.44,0.1217,-0.0551,0.1699,2016Q1
3684,榮昌,135286.0,51079.0,14819,217,15036,0.57,0.3776,0.1095,0.0144,2016Q1
3685,元創精密,84185.0,24528.0,-5554,-1627,-7181,-0.02,0.2914,-0.066,0.2266,2016Q1
3687,歐買尬,233566.0,81960.0,-37813,1304,-36509,-0.84,0.3509,-0.1619,-0.0357,2016Q1
3689,湧德,1107174.0,192921.0,4540,21847,26387,0.17,0.1742,0.0041,0.8279,2016Q1
3691,碩禾,4555779.0,1012214.0,826724,-81177,745547,10.03,0.2222,0.1815,-0.1089,2016Q1
3693,營邦,565972.0,179693.0,31956,-25190,6766,0.25,0.3175,0.0565,-3.723,2016Q1
3707,漢磊,1028532.0,30454.0,-96110,-12216,-108326,-0.7,0.0296,-0.0934,0.1128,2016Q1
4102,永日,60857.0,5341.0,-11735,-1068,-12803,-0.3,0.0878,-0.1928,0.0834,2016Q1
4105,東洋,912604.0,638976.0,317456,47166,364622,1.13,0.7002,0.3479,0.1294,2016Q1
4107,邦特,350543.0,161718.0,113592,-3701,109891,1.32,0.4613,0.324,-0.0337,2016Q1
4109,加捷生醫,193126.0,73110.0,21485,-6254,15231,0.13,0.3786,0.1112,-0.4106,2016Q1
4111,濟生,225618.0,66379.0,12546,-96,12450,0.16,0.2942,0.0556,-0.0077,2016Q1
4113,聯上,141288.0,50141.0,33155,-10808,22347,0.1,0.3549,0.2347,-0.4836,2016Q1
4114,健喬,485146.0,227984.0,1269,166399,167668,1.35,0.4699,0.0026,0.9924,2016Q1
4116,明基醫,217059.0,77963.0,11141,1985,13126,0.23,0.3592,0.0513,0.1512,2016Q1
4120,友華,1295009.0,614048.0,177595,38107,215702,2.0,0.4742,0.1371,0.1767,2016Q1
4121,優盛,792220.0,219265.0,-28529,21068,-7461,-0.08,0.2768,-0.036,-2.8238,2016Q1
4123,晟德,3259732.0,1393209.0,217991,-86798,131193,-0.23,0.4274,0.0669,-0.6616,2016Q1
4126,太醫,452010.0,180565.0,125729,-759,124970,1.57,0.3995,0.2782,-0.0061,2016Q1
4127,天良,207500.0,124840.0,6911,-1136,5775,0.1,0.6016,0.0333,-0.1967,2016Q1
4128,中天,370140.0,140379.0,-62597,-65163,-127760,-0.23,0.3793,-0.1691,0.51,2016Q1
4129,聯合,351593.0,224611.0,71461,17844,89305,1.16,0.6388,0.2032,0.1998,2016Q1
4130,健亞,99395.0,41604.0,1310,24991,26301,0.24,0.4186,0.0132,0.9502,2016Q1
4131,浩泰,4260.0,2507.0,-5275,339,-4936,-0.13,0.5885,-1.2383,-0.0687,2016Q1
4138,曜亞,311595.0,96751.0,47561,-4736,42825,1.08,0.3105,0.1526,-0.1106,2016Q1
4139,馬光-KY,208605.0,17209.0,-23221,-930,-24151,-0.5,0.0825,-0.1113,0.0385,2016Q1
4147,中裕,208.0,208.0,-63937,7922,-56015,-0.23,1.0,-307.3894,-0.1414,2016Q1
4153,鈺緯,247126.0,76013.0,16841,-19185,-2344,-0.09,0.3076,0.0681,8.1847,2016Q1
4154,樂威科-KY,143346.0,97798.0,2431,6750,9181,0.47,0.6823,0.017,0.7352,2016Q1
4157,太景*-KY,17181.0,13894.0,-79061,-15038,-94099,-0.13,0.8087,-4.6017,0.1598,2016Q1
4160,訊聯基因,75774.0,22585.0,-1078,1122,44,0.0,0.2981,-0.0142,25.5,2016Q1
4161,聿新科,106030.0,38580.0,6433,-14389,-7956,-0.14,0.3639,0.0607,1.8086,2016Q1
4162,智擎,1586.0,199.0,-33574,-17987,-51561,-0.42,0.1255,-21.169,0.3488,2016Q1
4163,鐿鈦,490491.0,206521.0,97389,-8135,89254,1.88,0.421,0.1986,-0.0911,2016Q1
4167,松瑞藥,293879.0,-19762.0,-109548,-7811,-117359,-0.56,-0.0672,-0.3728,0.0666,2016Q1
4168,醣聯,109.0,67.0,-23731,9593,-14138,-0.19,0.6147,-217.7156,-0.6785,2016Q1
4171,瑞基,40221.0,30233.0,-4693,-1989,-6682,-0.19,0.7517,-0.1167,0.2977,2016Q1
4173,久裕,312611.0,51382.0,10120,-3883,6237,0.12,0.1644,0.0324,-0.6226,2016Q1
4174,浩鼎,,,-281524,-66174,-347698,-2.04,,,0.1903,2016Q1
4175,杏一,983106.0,299903.0,32913,1693,34606,1.12,0.3051,0.0335,0.0489,2016Q1
4188,安克,100.0,98.0,-15915,609,-15306,-0.37,0.98,-159.15,-0.0398,2016Q1
4192,杏國,1472.0,714.0,-47671,-1131,-48802,-0.84,0.4851,-32.3852,0.0232,2016Q1
4198,欣大健康,113376.0,500.0,-141428,1996,-139432,-0.98,0.0044,-1.2474,-0.0143,2016Q1
4205,中華食,344670.0,113888.0,58413,1694,60107,0.69,0.3304,0.1695,0.0282,2016Q1
4207,環泰,795466.0,101530.0,18235,-5466,12769,0.06,0.1276,0.0229,-0.4281,2016Q1
4303,信立,133944.0,28899.0,5072,960,6032,0.07,0.2158,0.0379,0.1592,2016Q1
4304,勝昱,94053.0,15398.0,-5889,10706,4817,0.09,0.1637,-0.0626,2.2225,2016Q1
4305,世坤,258590.0,60920.0,42754,-1187,41567,0.63,0.2356,0.1653,-0.0286,2016Q1
4401,東隆興,1033091.0,223108.0,161916,-5593,156323,1.05,0.216,0.1567,-0.0358,2016Q1
4402,郡都開發,143411.0,-7263.0,-21963,-8466,-30429,-0.66,-0.0506,-0.1531,0.2782,2016Q1
4406,新昕纖,163160.0,4498.0,-3432,1376,-2056,-0.04,0.0276,-0.021,-0.6693,2016Q1
4413,飛寶企業,40387.0,3422.0,-2707,524,-2183,-0.11,0.0847,-0.067,-0.24,2016Q1
4416,三圓,24475.0,12451.0,73,-7782,-7709,-0.09,0.5087,0.003,1.0095,2016Q1
4417,金洲,556033.0,130770.0,70511,22559,93070,0.87,0.2352,0.1268,0.2424,2016Q1
4419,皇家美食,10230.0,-6226.0,-10863,-1868,-12731,-0.7,-0.6086,-1.0619,0.1467,2016Q1
4420,光明,214366.0,18354.0,8388,-64,8324,0.24,0.0856,0.0391,-0.0077,2016Q1
4430,耀億,492142.0,148471.0,47265,-5117,42148,0.58,0.3017,0.096,-0.1214,2016Q1
4432,銘旺實,718115.0,170167.0,102365,-22670,79695,1.26,0.237,0.1425,-0.2845,2016Q1
4433,興采,370869.0,93284.0,10603,-1877,8726,0.21,0.2515,0.0286,-0.2151,2016Q1
4502,健信,532376.0,61676.0,10137,-9337,800,0.02,0.1159,0.019,-11.6712,2016Q1
