公司代號,year_quarter,季均價
3532,2017Q1,99.7475
3532,2018Q1,134.17
3532,2018Q2,125.78
3532,2018Q3,117.12
3532,2018Q4,103.66
3532,2019Q1,115.22
3532,2020Q1,138.56
3532,NaT,130.21333333333334
3533,2016Q2,100.67
3533,2017Q2,133.71
3533,2017Q3,197.81
3533,2018Q3,211.41500000000002
3533,2019Q1,226.31
3533,2019Q3,264.59
3533,2019Q4,312.64
3533,2020Q1,264.38
3533,NaT,434.3733333333333
3535,2017Q1,14.12
3535,2017Q2,14.69
3535,2018Q2,15.2
3535,2018Q3,13.36
3535,2018Q4,18.03
3535,2019Q1,28.19
3535,2019Q2,23.3925
3535,NaT,18.816666666666666
3536,2017Q1,21.30666666666667
3536,2017Q4,15.68
3536,2018Q1,8.84
3536,2018Q2,7.52
3536,2018Q3,6.95
3536,2018Q4,6.33
3543,NaT,21.433333333333334
3545,2017Q1,36.7275
3545,2017Q3,29.485
3545,2017Q4,25.14
3545,2018Q1,27.91
3545,2018Q2,24.79
3545,2018Q4,22.575
3545,2019Q1,25.07
3545,2020Q1,29.79
3545,NaT,48.68333333333334
3550,2017Q1,18.15
3550,2017Q2,16.755
3550,2017Q4,21.04
3550,2018Q1,20.12
3550,2018Q2,18.71
3550,2018Q3,15.12
3550,2019Q1,14.505
3550,2019Q2,10.8
3550,NaT,14.37
3557,2016Q4,5.535
3557,2017Q3,6.55
3557,2017Q4,10.71
3557,2018Q1,17.1225
3557,2019Q1,24.73
3557,2019Q3,37.3
3557,2019Q4,39.2
3557,2020Q1,49.26
3557,NaT,90.59333333333332
3561,2016Q2,14.89
3561,2016Q3,12.87
3561,2016Q4,13.45
3561,2017Q4,12.715
3563,2019Q2,329.565
3563,NaT,306.2833333333333
3576,2016Q2,15.19
3576,2016Q3,14.48
3576,2016Q4,14.9
3576,2017Q4,11.935
3576,2018Q1,8.08
3576,2018Q2,9.37
3576,2019Q2,7.7875
3576,NaT,10.866666666666667
3579,2016Q2,12.86
3579,2016Q3,12.01
3579,2017Q3,16.72
3579,2017Q4,14.29
3579,2018Q1,6.95
3583,2016Q2,57.74
3583,2016Q3,60.31
3583,2017Q3,66.98
3583,2017Q4,72.7525
3583,2018Q3,61.79
3583,2019Q2,57.330000000000005
3583,NaT,58.48
3588,2016Q4,30.87
3588,2017Q1,26.19
3588,2017Q4,26.66333333333333
3588,2018Q2,21.884999999999998
3588,2019Q2,23.985
3588,2019Q4,27.634999999999998
3588,NaT,44.52333333333333
3591,2017Q1,15.73
3591,2017Q2,16.37
3591,2018Q2,15.765
3591,2018Q3,14.7
3591,2019Q2,11.976666666666667
3591,NaT,13.540000000000001
3593,2017Q1,9.37
3593,2017Q2,10.29
3593,2017Q3,11.075000000000001
3593,2017Q4,6.69
3593,2018Q1,9.34
3593,2018Q4,7.276666666666666
3593,2019Q4,7.7250000000000005
3593,NaT,11.703333333333333
3596,2016Q3,56.045
3596,2016Q4,52.48
3596,2017Q1,50.84
3596,2017Q2,53.52
3596,2018Q2,71.85
3596,2018Q3,65.15
3596,2019Q1,89.37
3596,2019Q3,86.64333333333333
3596,NaT,89.57
3605,2016Q2,26.72
3605,2017Q2,28.37
3605,2017Q3,25.744999999999997
3605,2018Q1,22.799999999999997
3605,2018Q2,25.82
3605,2019Q2,23.105
3605,2019Q4,25.490000000000002
3605,NaT,32.346666666666664
3607,2016Q2,32.32
3607,2016Q3,29.57
3607,2016Q4,27.57
3607,2017Q4,33.05
3607,2018Q1,24.715
3607,2018Q2,19.16
3607,2018Q3,19.53
3607,2019Q1,17.494999999999997
3607,2019Q2,10.88
3607,NaT,13.829999999999998
3617,2016Q3,97.36500000000001
3617,2016Q4,99.06
3617,2017Q4,92.86500000000001
3617,2018Q1,78.74
3617,2018Q2,83.24
3617,2019Q2,93.035
3617,2019Q4,96.36
3617,NaT,81.57000000000001
3622,2016Q3,13.15
3622,2017Q3,16.84
3622,2017Q4,18.71
3622,2018Q1,17.82
3622,2018Q2,16.93
3622,2018Q3,16.86
3622,2019Q3,19.49
3622,2019Q4,19.560000000000002
3622,NaT,25.99
3645,2017Q1,44.48
3645,2017Q2,42.0
3645,2017Q4,79.94
3645,2018Q1,69.0575
3645,2018Q2,59.55
3645,2018Q3,48.35
3645,2019Q2,44.24333333333334
3645,NaT,53.48
3653,2017Q1,67.57
3653,2017Q2,72.425
3653,2017Q4,72.8
3653,2018Q3,81.16
3653,2019Q1,110.51
3653,2019Q2,117.92
3653,2019Q3,136.74
3653,2019Q4,205.36
3653,2020Q1,168.87
3653,NaT,279.98333333333335
3661,2017Q1,43.84
3661,2017Q2,62.48
3661,2017Q3,84.16
3661,2017Q4,87.92
3661,2018Q1,133.26
3661,2018Q2,100.3725
3661,2018Q3,92.19
3661,2019Q3,145.85
3661,2019Q4,232.27
3661,2020Q1,202.4
3661,NaT,500.87999999999994
3665,2016Q2,179.77
3665,2017Q2,224.35
3665,2017Q3,279.93
3665,2017Q4,231.3075
3665,2018Q1,204.3
3665,2018Q2,207.08
3665,2019Q1,206.12
3665,2019Q3,198.49
3665,NaT,232.01
3669,2017Q1,21.2375
3669,2017Q3,20.475
3669,2018Q1,18.34
3669,2018Q3,17.36
3669,2019Q2,17.155
3669,2020Q1,28.69
3669,NaT,79.71
3673,2017Q1,95.63
3673,2017Q2,93.57
3673,2017Q3,85.1725
3673,2017Q4,52.42
3673,2018Q1,50.88
3673,2018Q2,57.39
3673,2018Q3,50.0
3673,2019Q2,57.68
3673,2019Q4,47.53
3673,NaT,48.14666666666667
3679,2017Q1,85.55
3679,2017Q2,78.7025
3679,2017Q3,78.77
3679,2018Q2,61.78666666666666
3679,2018Q3,47.99
3679,2018Q4,47.6
3679,2019Q4,67.3
3679,2020Q1,51.64
3679,NaT,92.91000000000001
3682,2016Q3,10.315000000000001
3682,2017Q2,9.79
3682,2017Q3,8.37
3682,2018Q1,7.27
3682,2018Q2,7.23
3682,2019Q2,7.19
3682,2020Q1,6.03
3682,NaT,9.076666666666666
3686,2016Q2,7.46
3686,2016Q3,6.81
3686,2017Q1,7.205
3686,2017Q4,5.543333333333333
3686,2018Q1,3.72
3694,2016Q3,14.345
3694,2017Q3,17.15
3694,2017Q4,16.74
3694,2018Q1,21.33
3694,2018Q2,28.48
3694,2018Q3,22.425
3694,2019Q1,19.445
3694,2019Q2,13.51
3694,NaT,26.88
3698,2017Q1,15.7
3698,2017Q2,18.4
3698,2017Q4,22.4375
3698,2018Q1,18.13
3698,2018Q2,18.16
3698,2018Q3,14.48
3698,2018Q4,16.53
3698,2019Q4,15.91
3698,NaT,21.24
3701,2016Q4,6.445
3701,2017Q3,6.78
3701,2018Q1,7.37
3701,2018Q2,7.0600000000000005
3701,2018Q4,12.6
3701,2019Q1,13.45
3701,2019Q2,13.675
3701,NaT,13.280000000000001
3702,2016Q3,38.8
3702,2017Q2,40.5
3702,2017Q3,40.14
3702,2018Q2,37.916666666666664
3702,2018Q3,39.82
3702,2019Q3,37.943333333333335
3702,NaT,40.28666666666667
3702A,2019Q4,49.425
3702A,NaT,50.00333333333333
3703,2016Q2,11.05
3703,2017Q2,11.39
3703,2017Q3,12.8
3703,2017Q4,15.96
3703,2018Q1,14.185
3703,2019Q1,15.33
3703,2019Q2,17.05
3703,2019Q3,12.596666666666666
3703,NaT,18.349999999999998
3704,2016Q2,16.79
3704,2017Q1,15.07
3704,2018Q1,13.245
3704,2019Q1,14.45
3704,2019Q2,22.71
3704,2019Q3,18.476666666666667
3704,NaT,25.459999999999997
3705,2016Q2,45.79
3705,2016Q3,43.18
3705,2016Q4,40.08
3705,2017Q1,40.05
3705,2017Q2,41.09
3705,2017Q3,41.13
3705,2018Q1,39.985
3705,2018Q2,41.37
3705,2019Q2,42.93
3705,2019Q3,42.12
3705,2020Q1,42.72
3705,NaT,45.88333333333333
3706,2017Q1,33.02
3706,2017Q2,35.8875
3706,2017Q3,33.1
3706,2017Q4,30.59
3706,2018Q3,28.76
3706,2019Q2,27.630000000000003
3706,2020Q1,29.6
3706,NaT,30.346666666666668
3708,2016Q3,70.68
3708,2016Q4,84.13
3708,2017Q3,85.62
3708,2018Q1,102.98
3708,2018Q2,86.505
3708,2019Q2,80.89999999999999
3708,NaT,131.34333333333333
3711,2018Q2,68.0125
3711,2018Q3,60.88
3711,2019Q2,71.82
3711,2019Q4,71.39
3711,NaT,68.92333333333333
3712,2018Q4,21.905
3712,2019Q1,20.7
3712,2019Q2,11.96
3712,NaT,33.803333333333335
4104,2016Q3,47.614999999999995
4104,2017Q2,45.93666666666667
4104,2018Q2,48.255
4104,2019Q2,50.9
4104,2019Q3,52.34
4104,NaT,57.06333333333333
4106,2016Q2,32.81
4106,2016Q3,30.79
4106,2016Q4,31.6
4106,2017Q1,29.48
4106,2017Q3,28.37
4106,2017Q4,26.57
4106,2018Q2,25.27
4106,2018Q4,25.105
4106,2019Q3,24.28
4106,2020Q1,25.74
4106,NaT,33.056666666666665
4108,2016Q2,30.93
4108,2016Q3,28.74
4108,2017Q1,25.345
4108,2017Q2,24.21
4108,2017Q3,23.38
4108,2017Q4,22.21
4108,2018Q2,20.46
4108,2018Q3,19.08
4108,2019Q1,18.85
4108,2019Q2,14.8
4108,NaT,26.206666666666667
4119,2016Q3,74.375
4119,2016Q4,61.99
4119,2017Q1,57.89
4119,2017Q2,64.76
4119,2017Q3,65.55
4119,2018Q3,77.725
4119,2019Q1,92.26
4119,2019Q2,93.54
4119,2019Q3,101.09
4119,2019Q4,108.21
4119,2020Q1,122.6
4119,NaT,118.84333333333332
4133,2016Q2,36.16
4133,2016Q4,34.76
4133,2017Q3,40.13
4133,2017Q4,36.845
4133,2018Q1,29.54
4133,2018Q2,31.79
4133,2018Q3,27.7
4133,2018Q4,27.82
4133,2019Q1,25.89
4133,2020Q1,37.06
4133,NaT,71.74
4137,2016Q2,157.14
4137,2016Q3,138.82
4137,2017Q1,132.38
4137,2018Q1,176.89
4137,2018Q2,284.64
4137,2018Q3,259.27
4137,2019Q1,225.05
4137,2019Q2,169.4
4137,NaT,203.57666666666668
4141,2016Q3,33.32
4141,2016Q4,28.37
4141,2017Q2,27.335
4141,2017Q3,25.7
4141,2017Q4,22.97
4141,2018Q1,18.5
4141,2018Q2,18.93
4141,2018Q3,17.33
4141,2018Q4,17.28
4141,2019Q1,15.09
4141,2019Q2,13.87
4141,NaT,13.606666666666667
4142,2016Q2,23.32
4142,2017Q1,20.606666666666666
4142,2017Q2,19.73
4142,2017Q4,19.67
4142,2018Q4,20.736666666666668
4142,2019Q3,25.415
4142,2020Q1,30.6
4142,NaT,66.11666666666667
4144,2016Q4,42.39333333333333
4144,2017Q1,33.98
4144,2018Q1,36.8725
4144,2018Q2,28.53
4144,2018Q3,28.25
4144,2018Q4,30.52
4144,2019Q2,28.65
4144,2020Q1,21.12
4144,NaT,26.325000000000003
4148,2017Q2,68.47
4148,2017Q3,108.66499999999999
4148,2018Q1,131.27
4148,2018Q2,80.6075
4148,2018Q3,53.49
4148,2018Q4,44.86
4148,2019Q1,40.84
4148,2019Q2,25.59
4148,NaT,40.43666666666667
4155,2017Q4,29.36
4155,2018Q2,26.595
4155,2019Q2,28.5
4155,2019Q3,34.12
4155,2019Q4,32.89
4155,NaT,29.356666666666666
4164,2016Q2,43.39
4164,2016Q3,46.41
4164,2016Q4,38.7
4164,2017Q2,34.540000000000006
4164,2017Q3,34.43
4164,2017Q4,35.62
4164,2018Q2,32.785
4164,2019Q2,40.62
4164,2019Q3,39.54
4164,NaT,40.96333333333333
4190,2016Q2,88.13
4190,2016Q4,70.07
4190,2017Q1,56.73
4190,2017Q2,71.74
4190,2018Q2,131.22
4190,2018Q3,109.4725
4190,2019Q1,109.215
4190,2020Q1,74.69
4190,NaT,89.99000000000001
4306,2017Q1,13.366666666666667
4306,2017Q4,14.47
4306,2018Q1,14.1
4306,2018Q2,16.2125
4306,2018Q3,13.39
4306,2018Q4,12.04
4306,2019Q1,12.49
4306,2019Q2,9.91
4306,NaT,14.08
4414,2016Q2,20.73
4414,2017Q1,19.30666666666667
4414,2017Q3,15.655
4414,2017Q4,13.25
4414,2018Q1,13.62
4414,2018Q2,14.87
4414,2019Q2,11.7725
4414,NaT,12.573333333333332
4426,2016Q3,87.57499999999999
4426,2016Q4,66.08
4426,2017Q1,49.03
4426,2017Q2,54.58
4426,2017Q3,38.51
4426,2017Q4,48.25
4426,2018Q1,44.09
4426,2019Q1,55.03
4426,2019Q2,50.72
4426,NaT,30.826666666666668
4438,2016Q4,164.2
4438,2017Q2,149.2975
4438,2017Q3,128.44
4438,2017Q4,138.55
4438,2018Q3,118.975
4438,2019Q2,141.6925
4438,NaT,117.78333333333335
4439,2019Q4,165.46
4439,NaT,141.56333333333333
4526,2016Q2,22.18
4526,2016Q3,21.14
4526,2016Q4,20.88
4526,2017Q1,20.33
4526,2017Q2,20.0
4526,2018Q2,19.63
4526,2018Q3,18.36
4526,2019Q2,15.203333333333333
4526,NaT,14.066666666666668
4532,2016Q3,34.15
4532,2016Q4,30.55
4532,2017Q1,28.62
4532,2017Q3,30.825
4532,2018Q3,25.9725
4532,2019Q1,23.200000000000003
4532,2019Q2,16.61
4532,NaT,19.513333333333332
4536,2017Q1,100.3225
4536,2017Q2,86.47
4536,2017Q3,82.07
4536,2017Q4,90.45
4536,2018Q4,98.34
4536,2019Q1,148.32
4536,2019Q2,162.45
4536,2019Q3,128.57666666666668
4536,NaT,149.71666666666667
4540,2018Q3,74.41499999999999
4540,2018Q4,62.1
4540,2019Q2,46.495
4540,NaT,53.50333333333333
4545,2016Q2,44.89
4545,2016Q4,35.365
4545,2017Q4,35.987500000000004
4545,2018Q2,25.865000000000002
4545,2018Q3,22.73
4545,2018Q4,22.2
4545,2019Q4,27.05
4545,2020Q1,29.29
4545,NaT,30.69333333333333
4551,2016Q4,141.625
4551,2017Q3,186.85
4551,2017Q4,147.1525
4551,2018Q1,107.13
4551,2018Q2,118.41
4551,2018Q3,119.72
4551,2019Q3,154.71
4551,2019Q4,143.62
4551,NaT,176.61333333333334
4552,2016Q3,114.50999999999999
4552,2017Q1,101.91499999999999
4552,2017Q2,97.13
4552,2017Q3,89.42
4552,2018Q1,59.805
4552,2018Q2,60.86
4552,2018Q3,51.01
4552,2019Q1,44.57
4552,2019Q2,27.94
4552,NaT,36.92666666666667
4555,2016Q2,60.37
4555,2016Q3,61.49
4555,2017Q3,61.29
4555,2017Q4,67.84
4555,2018Q1,78.65
4555,2018Q2,64.49249999999999
4555,2018Q3,56.27
4555,2018Q4,52.84
4555,2019Q1,49.3
4555,2019Q2,52.19
4555,NaT,50.94
4557,2017Q1,80.2625
4557,2017Q2,77.95
4557,2017Q3,69.03
4557,2018Q1,64.485
4557,2018Q2,75.79
4557,2019Q1,71.44666666666667
4557,2019Q2,61.97
4557,NaT,64.30333333333333
4560,2017Q2,40.12
4560,2017Q3,43.71
4560,2017Q4,47.31
4560,2018Q1,68.54
4560,2018Q2,54.2275
4560,2018Q3,53.87
4560,2019Q2,48.88333333333333
4560,NaT,43.89333333333334
4562,2017Q3,41.4225
4562,2018Q1,36.87
4562,2018Q2,34.9
4562,2018Q3,33.71
4562,2018Q4,29.58
4562,2019Q1,25.24
4562,2019Q2,17.69
4562,NaT,17.419999999999998
4564,2019Q1,54.095
4564,2019Q2,28.79
4564,NaT,32.333333333333336
4566,2018Q1,52.6475
4566,2018Q2,46.17
4566,2018Q3,40.98
4566,2019Q3,50.87
4566,2019Q4,43.72
4566,NaT,42.59666666666667
4571,2019Q3,69.51666666666667
4571,NaT,68.45333333333333
4572,2019Q3,121.45
4572,NaT,88.99000000000001
4576,2019Q3,77.12333333333333
4576,NaT,84.98666666666666
4581,2020Q1,39.15
4581,NaT,38.92666666666667
4720,2016Q3,14.565000000000001
4720,2016Q4,14.16
4720,2017Q1,14.24
4720,2017Q2,14.49
4720,2018Q2,13.65
4720,2018Q3,13.47
4720,2019Q3,13.825
4720,2020Q1,14.46
4720,NaT,14.86
4722,2016Q3,33.435
4722,2017Q1,33.114999999999995
4722,2018Q1,31.2075
4722,2018Q2,29.02
4722,2018Q3,29.6
4722,2019Q2,26.63
4722,NaT,28.483333333333334
4725,2017Q1,21.540000000000003
4725,2017Q4,27.82
4725,2018Q1,28.095
4725,2018Q3,21.520000000000003
4725,2018Q4,17.91
4725,2019Q1,12.8
4725,2019Q2,8.52
4725,NaT,17.94
4737,2017Q1,66.97
4737,2017Q2,61.2
4737,2017Q3,56.51
4737,2018Q1,49.125
4737,2018Q2,52.29
4737,2018Q3,50.87
4737,2019Q3,56.18
4737,2019Q4,79.83
4737,2020Q1,68.35
4737,NaT,69.57666666666667
4739,2017Q3,121.74
4739,2017Q4,111.8
4739,2018Q1,112.2525
4739,2018Q2,95.84
4739,2018Q3,75.72
4739,2019Q1,79.32
4739,2019Q2,45.34
4739,NaT,64.32333333333334
4746,2016Q3,87.235
4746,2017Q1,70.64500000000001
4746,2017Q2,59.34
4746,2017Q3,56.72
4746,2017Q4,48.29
4746,2018Q1,38.68
4746,2018Q2,43.12
4746,2018Q3,37.95
4746,2018Q4,34.66
4746,2019Q4,42.42
4746,2020Q1,44.7
4746,NaT,51.15
4755,2017Q1,32.47
4755,2017Q3,40.77
4755,2017Q4,53.1525
4755,2018Q1,40.35
4755,2018Q3,46.545
4755,2019Q1,41.81
4755,2019Q4,46.04
4755,NaT,61.43666666666667
4763,2017Q1,148.61
4763,2017Q2,175.8
4763,2017Q3,181.07
4763,2017Q4,134.2925
4763,2018Q1,134.85
4763,2018Q4,132.83
4763,2019Q2,129.8525
4763,NaT,134.91
4764,2018Q1,69.21000000000001
4764,2018Q3,82.77
4764,2018Q4,77.1625
4764,2019Q1,67.64
4764,2019Q3,57.29
4764,NaT,64.93
4766,2018Q4,115.2
4766,2019Q1,136.39
4766,2019Q2,161.4
4766,2019Q3,144.98666666666668
4766,NaT,140.57000000000002
4807,2017Q2,67.28
4807,2017Q3,50.095
4807,2018Q1,64.875
4807,2018Q2,54.12
4807,2018Q3,34.14
4807,2018Q4,29.79
4807,2019Q1,29.35
4807,2019Q2,25.12
4807,NaT,29.416666666666668
4904,2016Q3,76.17
4904,2017Q2,72.76
4904,2018Q2,77.35
4904,2018Q3,74.19
4904,2019Q2,69.72
4904,NaT,63.29666666666666
4906,2017Q1,27.38
4906,2017Q2,27.065
4906,2018Q1,24.22666666666667
4906,2018Q3,24.985
4906,2019Q3,24.08
4906,NaT,26.643333333333334
4912,2017Q1,113.4
4912,2017Q2,170.3
4912,2017Q3,189.64249999999998
4912,2017Q4,179.51
4912,2018Q3,146.88666666666666
4912,2018Q4,119.05
4912,2019Q2,89.81
4912,NaT,112.47333333333331
4915,2016Q4,48.98
4915,2017Q2,62.79
4915,2017Q3,70.92
4915,2017Q4,79.77
4915,2018Q1,56.152499999999996
4915,2018Q2,60.82
4915,2019Q2,54.5825
4915,NaT,47.166666666666664
4916,2016Q3,35.875
4916,2016Q4,35.99
4916,2017Q1,37.24
4916,2017Q2,35.0
4916,2018Q2,34.4375
4916,2019Q2,32.0875
4916,NaT,25.156666666666666
4919,2017Q1,45.4
4919,2017Q3,59.01
4919,2017Q4,63.035
4919,2018Q1,43.86
4919,2018Q2,51.3
4919,2018Q3,44.89
4919,2019Q1,49.24
4919,2019Q2,37.26
4919,NaT,43.93
4927,2016Q3,31.08
4927,2016Q4,22.96
4927,2017Q1,19.48
4927,2017Q2,19.65
4927,2017Q3,23.69
4927,2018Q3,34.435
4927,2019Q1,42.51
4927,2019Q2,48.43000000000001
4927,2020Q1,52.7
4927,NaT,72.52
4930,2017Q1,13.7225
4930,2017Q2,12.54
4930,2017Q3,11.99
4930,2018Q1,11.465
4930,2019Q1,11.3675
4930,2019Q2,7.96
4930,NaT,14.969999999999999
4934,2016Q2,14.44
4934,2016Q3,12.81
4934,2016Q4,12.77
4934,2017Q1,12.88
4934,2017Q2,10.56
4934,2017Q4,8.265
4934,2018Q1,5.33
4934,2018Q2,4.78
4934,2018Q3,4.46
4934,2018Q4,4.86
4934,2019Q4,5.82
4934,2020Q1,13.87
4934,NaT,25.143333333333334
4935,2016Q3,52.32
4935,2016Q4,44.06
4935,2017Q1,43.91
4935,2017Q2,39.83
4935,2017Q3,37.42
4935,2017Q4,38.79
4935,2018Q1,32.44
4935,2018Q3,32.73
4935,2019Q2,42.28
4935,2019Q3,78.73
4935,2019Q4,119.86
4935,2020Q1,104.26
4935,NaT,122.08
4938,2017Q1,85.25
4938,2017Q2,95.37
4938,2017Q3,73.72
4938,2017Q4,62.73
4938,2018Q1,51.07
4938,2018Q2,52.56
4938,2018Q3,52.36
4938,2019Q2,53.6
4938,2019Q4,63.07
4938,NaT,66.32333333333334
4942,2017Q1,24.685000000000002
4942,2017Q2,23.42
4942,2017Q3,23.1
4942,2018Q3,31.7
4942,2018Q4,36.99
4942,2019Q1,41.15
4942,2019Q2,37.025
4942,NaT,37.61666666666667
4943,2017Q1,104.25
4943,2017Q2,137.54
4943,2017Q3,212.61
4943,2017Q4,329.595
4943,2018Q2,130.4
4943,2018Q3,145.69
4943,2018Q4,173.98
4943,2019Q4,139.35999999999999
4943,NaT,98.62333333333333
4952,2016Q2,41.37
4952,2016Q3,39.96
4952,2017Q3,47.98
4952,2017Q4,46.1375
4952,2018Q1,31.18
4952,2018Q2,37.28
4952,2018Q3,35.51
4952,2019Q1,34.675
4952,2019Q3,31.35
4952,NaT,34.26
4956,2016Q4,22.53
4956,2017Q4,22.9975
4956,2018Q2,16.865
4956,2018Q3,14.1
4956,2019Q1,14.364999999999998
4956,2019Q2,9.72
4956,NaT,20.236666666666668
4958,2017Q1,74.095
4958,2017Q3,68.225
4958,2018Q3,73.06
4958,2018Q4,81.44
4958,2019Q1,91.39
4958,2019Q2,96.05
4958,2019Q3,114.16
4958,2019Q4,115.955
4958,NaT,126.19
4960,2016Q2,13.31
4960,2017Q2,13.395
4960,2017Q3,10.62
4960,2017Q4,9.98
4960,2018Q1,9.58
4960,2019Q1,12.64
4960,NaT,9.446666666666667
4961,2018Q4,38.62
4961,2019Q1,40.555
4961,2019Q2,25.22
4961,NaT,45.10666666666666
4967,2019Q1,26.866666666666664
4967,2019Q4,31.04
4967,2020Q1,38.17
4967,NaT,39.836666666666666
4968,2017Q1,76.33
4968,2017Q2,101.985
4968,2017Q4,67.48
4968,2018Q2,49.974999999999994
4968,2019Q2,78.97
4968,2019Q3,157.2
4968,2019Q4,155.615
4968,NaT,254.91666666666666
4976,2017Q1,32.33
4976,2017Q2,38.97
4976,2017Q3,43.75
4976,2018Q2,44.24
4976,2018Q3,31.6
4976,2019Q1,28.645
4976,2019Q2,16.41
4976,NaT,43.080000000000005
4977,2017Q1,83.51
4977,2017Q2,95.15
4977,2017Q3,109.345
4977,2017Q4,64.36
4977,2018Q1,80.95
4977,2019Q1,98.57
4977,2019Q2,89.725
4977,2019Q4,103.33
4977,2020Q1,99.8
4977,NaT,120.27
4984,2016Q3,54.29
4984,2016Q4,32.5
4984,2017Q1,38.26
4984,2017Q2,47.05
4984,2018Q2,51.67
4989,2018Q2,32.95
4989,2018Q3,25.425
4989,2019Q3,23.05666666666667
4989,NaT,20.11
4994,2016Q4,65.58333333333333
4994,2017Q2,51.83
4994,2017Q3,47.12
4994,2017Q4,51.69
4994,2018Q4,54.58
4994,2019Q1,66.28
4994,2019Q2,87.22
4994,2019Q3,81.45666666666666
4994,NaT,68.92333333333333
4999,2016Q4,54.29
4999,2017Q1,49.88
4999,2017Q2,50.87
4999,2017Q3,49.75
4999,2018Q3,47.849999999999994
4999,2019Q1,45.807500000000005
4999,2019Q2,32.15
4999,NaT,45.82666666666666
5007,2016Q2,53.17
5007,2016Q3,52.13
5007,2017Q3,61.41
5007,2017Q4,56.6875
5007,2018Q1,52.34
5007,2018Q2,52.23
5007,2018Q3,55.64
5007,2019Q2,51.97
5007,2019Q4,48.94
5007,NaT,47.02333333333333
5203,2016Q4,66.13666666666667
5203,2017Q1,65.01
5203,2017Q2,61.89
5203,2018Q2,71.4775
5203,2018Q3,74.45
5203,2019Q3,100.0
5203,2019Q4,114.14
5203,2020Q1,109.08
5203,NaT,109.81
5215,2016Q2,33.31
5215,2017Q2,28.2075
5215,2017Q3,24.34
5215,2017Q4,26.53
5215,2018Q4,29.14
5215,2019Q1,31.74
5215,2019Q2,35.97
5215,2019Q3,63.39
5215,2019Q4,59.370000000000005
5215,NaT,135.84
5225,2016Q2,33.2
5225,2016Q3,30.03
5225,2016Q4,29.39
5225,2017Q3,26.046666666666667
5225,2017Q4,23.18
5225,2018Q4,27.74
5225,2019Q1,33.71
5225,2019Q2,33.53
5225,2019Q3,55.92
5225,2019Q4,42.045
5225,NaT,27.093333333333334
5234,2017Q1,41.48
5234,2017Q2,46.17
5234,2017Q3,49.85
5234,2017Q4,66.01
5234,2018Q1,90.5925
5234,2019Q1,93.84
5234,2019Q2,72.34
5234,NaT,86.24666666666667
5243,2017Q1,48.14
5243,2017Q3,46.2
5243,2017Q4,38.4625
5243,2018Q1,30.86
5243,2018Q3,33.88
5243,2019Q2,35.56
5243,2019Q3,34.95666666666666
5243,NaT,40.653333333333336
5258,2017Q1,33.9225
5258,2017Q2,22.58
5258,2017Q3,20.34
5258,2017Q4,20.66
5258,2018Q1,13.92
5258,2018Q3,17.635
5258,2019Q3,28.64
5258,2019Q4,25.009999999999998
5258,NaT,22.91
5264,2016Q2,103.08
5264,2016Q3,99.67
5264,2016Q4,106.99
5264,2017Q4,81.67999999999999
5264,2018Q1,39.05
5264,2018Q2,50.4
5264,2018Q3,42.55
5264,2019Q2,54.7
5264,2019Q4,42.02
5264,NaT,77.18333333333334
5269,2017Q1,323.69
5269,2017Q3,355.42333333333335
5269,2018Q2,430.96
5269,2018Q3,512.7950000000001
5269,2019Q1,537.3675000000001
5269,2020Q1,760.78
5269,NaT,1488.03
5283,2019Q2,94.295
5283,2019Q4,103.47
5283,2020Q1,91.25
5283,NaT,106.45666666666666
5284,2017Q1,63.379999999999995
5284,2017Q3,64.2775
5284,2017Q4,55.85
5284,2018Q1,53.37
5284,2018Q2,56.65
5284,2018Q3,55.74
5284,2019Q3,46.093333333333334
5284,NaT,37.593333333333334
5285,2016Q4,37.41
5285,2017Q2,45.69
5285,2017Q3,67.11
5285,2017Q4,88.31
5285,2018Q1,81.955
5285,2018Q2,69.36
5285,2018Q3,62.66
5285,2018Q4,57.46
5285,2019Q1,63.23
5285,2020Q1,42.69
5285,NaT,53.91
5288,2016Q2,84.73
5288,2016Q4,90.41499999999999
5288,2017Q3,86.81666666666666
5288,2017Q4,89.88
5288,2018Q4,108.87
5288,2019Q1,135.8
5288,2019Q2,119.9975
5288,NaT,104.86
5305,2017Q1,30.98
5305,2017Q3,35.57
5305,2017Q4,39.85
5305,2018Q1,29.33
5305,2018Q2,34.98
5305,2018Q3,29.32
5305,2019Q3,41.1
5305,2019Q4,39.31
5305,NaT,41.26
5388,2017Q1,78.58500000000001
5388,2017Q3,81.89
5388,2017Q4,83.97
5388,2018Q1,67.47749999999999
5388,2018Q2,68.15
5388,2019Q2,67.26
5388,2019Q3,73.42666666666666
5388,NaT,77.48
5434,2017Q1,86.5325
5434,2017Q2,85.17
5434,2017Q3,81.36
5434,2018Q1,71.41
5434,2018Q2,77.62
5434,2019Q2,82.19
5434,2019Q3,94.21
5434,2019Q4,107.0
5434,2020Q1,89.9
5434,NaT,114.58333333333333
5469,2016Q4,17.283333333333335
5469,2017Q4,20.060000000000002
5469,2018Q2,30.18
5469,2018Q3,27.310000000000002
5469,2019Q3,41.72
5469,2019Q4,38.75
5469,NaT,42.07
5471,2016Q3,33.965
5471,2017Q2,33.31
5471,2017Q4,34.3925
5471,2018Q1,29.37
5471,2018Q2,30.21
5471,2019Q2,31.1
