公司代號,公司名稱,日期,季底月均價,日期_西元,year_quarter
2017,官田鋼Quintain Steel,107/04/03,8.13,2018-04-03,2018Q2
2020,美亞MAYER PIPE,107/04/23,15.27,2018-04-23,2018Q2
2022,聚亨TYCOONS,107/08/28,6.9,2018-08-28,2018Q3
2023,燁輝YP,107/12/05,10.07,2018-12-05,2018Q4
2024,志聯工業CHIH LIEN,107/04/03,10.39,2018-04-03,2018Q2
2027,大成鋼TC,107/09/27,45.31,2018-09-27,2018Q3
2028,威致WEI CHIH,107/04/09,9.07,2018-04-09,2018Q2
2029,盛餘Sheng Yu Steel,107/04/09,19.95,2018-04-09,2018Q2
2030,彰源FROCH,107/04/23,14.32,2018-04-23,2018Q2
2031,新光鋼鐵Hsin Kuang Steel,107/04/23,33.27,2018-04-23,2018Q2
2032,新鋼工業Sinkang,107/04/23,9.1,2018-04-23,2018Q2
2033,佳大世界Chia Ta,107/04/02,9.56,2018-04-02,2018Q2
2034,允強YC,107/04/23,26.19,2018-04-23,2018Q2
2038,海光企業HAIKWANG,107/04/25,8.14,2018-04-25,2018Q2
2069,運錩鋼鐵YC,108/03/22,27.13,2019-03-22,2019Q1
3004,豐達科技NAFCO,108/03/21,99.52,2019-03-21,2019Q1
5007,三星科技SAN SHING,107/04/03,52.23,2018-04-03,2018Q2
5538,東明-KYTONG MING,107/04/23,36.7,2018-04-23,2018Q2
9958,世紀鋼CIAS,107/09/26,73.08,2018-09-26,2018Q3
2101,南港輪胎Nan Kang Rubber Tire,108/03/25,30.59,2019-03-25,2019Q1
2102,泰豐輪胎FEDERAL CORP,107/04/24,11.27,2018-04-24,2018Q2
2103,台橡TSRC,107/10/01,27.68,2018-10-01,2018Q4
2104,國際中橡China Synthetic Rubber,107/08/24,43.37,2018-08-24,2018Q3
2105,正新橡膠CST,107/08/07,42.55,2018-08-07,2018Q3
2106,建大工業Kenda Rubber Ind.,107/06/12,30.18,2018-06-12,2018Q2
2107,厚生Formosan Rubber Group,108/03/11,17.65,2019-03-11,2019Q1
2108,南帝化工Nantex,108/03/14,35.0,2019-03-14,2019Q1
2109,華豐橡膠Hwa Fong,107/06/13,12.71,2018-06-13,2018Q2
2114,鑫永銓HYC,107/06/29,86.65,2018-06-29,2018Q2
2115,六暉-KYLU HAI,107/04/10,36.34,2018-04-10,2018Q2
6582,申豐Shin Foong,107/04/02,56.39,2018-04-02,2018Q2
1338,廣華-KYHiroca,107/04/02,77.66,2018-04-02,2018Q2
2201,裕隆汽車Yulon Motor,107/05/21,19.38,2018-05-21,2018Q2
2204,中華汽車China-Motor,107/06/08,27.4,2018-06-08,2018Q2
2206,三陽工業Sanyang Industry,107/04/11,20.27,2018-04-11,2018Q2
2207,和泰汽車Hotai Motor,108/03/15,363.28,2019-03-15,2019Q1
2227,裕日車YNM,107/06/21,248.91,2018-06-21,2018Q2
2239,英利-KYCayman Engley,107/06/15,128.86,2018-06-15,2018Q2
2243,宏旭-KYHS,107/04/12,20.83,2018-04-12,2018Q2
1436,華友聯HUA YU LIEN,108/03/29,39.96,2019-03-29,2019Q1
1438,裕豐Yu Foung,108/03/14,9.52,2019-03-14,2019Q1
1442,名軒ADVANCETEK,107/04/10,15.51,2018-04-10,2018Q2
1805,寶徠建設KPT,107/05/23,10.25,2018-05-23,2018Q2
1808,潤隆RUN LONG,108/03/22,66.21,2019-03-22,2019Q1
2501,國建Cathay Const.,108/03/29,22.24,2019-03-29,2019Q1
2504,國產GBM,107/07/27,8.6,2018-07-27,2018Q3
2505,國揚Ky,107/04/12,12.09,2018-04-12,2018Q2
2506,太設PCC,107/04/12,11.57,2018-04-12,2018Q2
2509,全坤建CHAINQUI,107/06/08,28.52,2018-06-08,2018Q2
2511,太子PHD,107/04/03,11.11,2018-04-03,2018Q2
2515,中工BES,107/06/08,8.04,2018-06-08,2018Q2
2516,新建New Asia,107/06/07,6.37,2018-06-07,2018Q2
2520,冠德Kindom,107/06/07,19.46,2018-06-07,2018Q2
2524,京城KTC,107/12/05,27.31,2018-12-05,2018Q4
2527,宏璟Hung Ching,107/06/19,23.42,2018-06-19,2018Q2
2528,皇普CROWELL,107/05/28,14.23,2018-05-28,2018Q2
2530,華建Delpha Construction,108/03/20,16.99,2019-03-20,2019Q1
2534,宏盛HSC,107/06/26,28.95,2018-06-26,2018Q2
2535,達欣工DA CIN,107/06/04,21.26,2018-06-04,2018Q2
2536,宏普Hung Poo,107/04/23,19.99,2018-04-23,2018Q2
2537,聯上開發WE &WIN,107/04/10,6.46,2018-04-10,2018Q2
2538,基泰Kee Tai,107/09/27,11.87,2018-09-27,2018Q3
2539,櫻花建SAKURAD,107/09/04,28.19,2018-09-04,2018Q3
2540,愛山林I- Sunny,107/05/17,26.09,2018-05-17,2018Q2
2542,興富發Highwealth,108/03/29,48.6,2019-03-29,2019Q1
2543,皇昌Hwang Chang,107/08/01,7.7,2018-08-01,2018Q3
2545,皇翔Huang Hsiang,107/04/03,26.1,2018-04-03,2018Q2
2546,根基Kedge,108/03/29,31.48,2019-03-29,2019Q1
2547,日勝生Radium,107/09/18,15.22,2018-09-18,2018Q3
2548,華固HUAKU,108/01/23,71.56,2019-01-23,2019Q1
2597,潤弘精密REC,108/03/21,58.03,2019-03-21,2019Q1
2841,台開TDC,107/04/02,8.36,2018-04-02,2018Q2
2923,鼎固-KYSino Horizon,107/07/06,19.58,2018-07-06,2018Q3
3052,夆典APEX,107/04/03,8.52,2018-04-03,2018Q2
3056,總太地產ZongTai,107/06/07,19.22,2018-06-07,2018Q2
3266,昇陽SUNTY,107/09/04,11.2,2018-09-04,2018Q3
3703,欣陸CONTINENTAL,108/03/27,15.33,2019-03-27,2019Q1
5515,建國CHIEN KUO,107/04/26,10.04,2018-04-26,2018Q2
5519,隆大LD,108/03/27,14.52,2019-03-27,2019Q1
5521,工信KSECO,107/04/13,7.94,2018-04-13,2018Q2
5522,遠雄建設Farglory,108/02/13,35.75,2019-02-13,2019Q1
5525,順天SWEETEN,108/03/29,25.0,2019-03-29,2019Q1
5531,鄉林建設SHINING,107/06/07,10.52,2018-06-07,2018Q2
5533,皇鼎建設FOUNDING,107/05/18,16.33,2018-05-18,2018Q2
5534,長虹CHONG HONG,107/06/06,87.74,2018-06-06,2018Q2
6177,"達麗DA-LI CO., LTD.",107/04/27,31.85,2018-04-27,2018Q2
9906,欣巴巴HSIN BA BA,107/04/02,12.61,2018-04-02,2018Q2
9946,三發地產SanFar,107/06/06,14.35,2018-06-06,2018Q2
2208,台船公司CSBC,107/09/27,28.81,2018-09-27,2018Q3
2603,長榮EMC,107/05/22,12.08,2018-05-22,2018Q2
2605,新興SNC,107/10/15,15.83,2018-10-15,2018Q4
2606,裕民U-Ming,107/10/15,30.4,2018-10-15,2018Q4
2607,榮運EITC,107/10/02,13.52,2018-10-02,2018Q4
2608,嘉里大榮Kerry TJ,107/04/26,37.46,2018-04-26,2018Q2
2609,陽明YMTC,107/04/13,8.87,2018-04-13,2018Q2
2610,華航CAL,107/12/19,9.89,2018-12-19,2018Q4
2611,志信TSI,107/07/05,7.2,2018-07-05,2018Q3
2612,中航CMT,107/08/23,29.74,2018-08-23,2018Q3
2613,中櫃CCTC,107/04/16,13.15,2018-04-16,2018Q2
2615,萬海WANHAI,107/04/02,16.07,2018-04-02,2018Q2
2617,台航TAIWANLINE,107/10/18,17.97,2018-10-18,2018Q4
2618,長榮航EVAAIR,107/11/29,15.24,2018-11-29,2018Q4
2630,亞洲航空AACL,107/04/11,23.67,2018-04-11,2018Q2
2633,台灣高鐵THSRC,108/03/29,34.73,2019-03-29,2019Q1
2634,漢翔AIDC,107/04/25,32.66,2018-04-25,2018Q2
2636,台驊投控T3EX,107/09/14,26.19,2018-09-14,2018Q3
2637,慧洋-KYWISDOM,107/10/15,29.81,2018-10-15,2018Q4
2642,宅配通Pelican,107/04/03,22.33,2018-04-03,2018Q2
5607,遠雄港Farglory FTZ,107/04/12,18.48,2018-04-12,2018Q2
5608,四維航S. W.,108/03/15,10.47,2019-03-15,2019Q1
8367,建新國際CS,107/10/01,23.94,2018-10-01,2018Q4
2701,萬企WANHWA,107/04/13,12.85,2018-04-13,2018Q2
2702,華園HG,107/07/30,21.48,2018-07-30,2018Q3
2704,國賓AMBH,107/12/05,22.06,2018-12-05,2018Q4
2705,六福LEOFOO,107/12/03,6.3,2018-12-03,2018Q4
2706,第一店First Hotel,107/04/12,14.41,2018-04-12,2018Q2
2707,晶華酒店GFRT,108/03/29,144.13,2019-03-29,2019Q1
2712,遠雄來FGH,108/01/02,39.74,2019-01-02,2019Q1
2722,夏都Chateau,107/04/02,27.0,2018-04-02,2018Q2
2723,美食-KYGourmet,107/04/16,209.96,2018-04-16,2018Q2
2727,王品WOWPRIME,107/04/10,87.44,2018-04-10,2018Q2
2731,雄獅旅遊Liontravel,107/05/25,89.49,2018-05-25,2018Q2
2739,寒舍My Humble House,107/04/03,29.04,2018-04-03,2018Q2
2748,雲品FDC,107/07/02,63.54,2018-07-02,2018Q3
5706,鳳凰旅遊PHX TOUR,107/06/13,36.35,2018-06-13,2018Q2
8462,柏文Fitness Factory,108/03/28,180.49,2019-03-28,2019Q1
8940,新天地New Palace,107/06/07,12.15,2018-06-07,2018Q2
9943,好樂迪Holiday,108/02/21,63.93,2019-02-21,2019Q1
2801,彰銀C.H.B,107/09/03,18.24,2018-09-03,2018Q3
2809,京城銀KTB,107/04/02,33.17,2018-04-02,2018Q2
2812,台中商銀TCCB,108/03/29,11.12,2019-03-29,2019Q1
2816,旺旺保險UNION INS.,107/09/26,20.2,2018-09-26,2018Q3
2820,華票CBF,107/04/02,14.46,2018-04-02,2018Q2
2823,中國人壽CHINA LIFE,107/05/21,27.64,2018-05-21,2018Q2
2832,台灣產物TFMI,107/06/21,20.11,2018-06-21,2018Q2
2834,台灣企銀TBB,108/03/29,11.79,2019-03-29,2019Q1
2836,高雄銀行B.O.K,107/09/03,9.61,2018-09-03,2018Q3
2838,聯邦銀行        (普 通)UBOT common,107/08/09,10.5,2018-08-09,2018Q3
2838A,聯邦銀行        (特 別)UBOT preferred,108/03/28,54.89,2019-03-28,2019Q1
2845,遠東商銀FEIB,107/08/30,11.07,2018-08-30,2018Q3
2849,安泰商銀ETB,107/07/18,13.58,2018-07-18,2018Q3
2850,新光產險SK Insurance,107/09/04,37.89,2018-09-04,2018Q3
2851,中再保C.R.C.,107/05/16,17.9,2018-05-16,2018Q2
2852,第一保First Ins.,107/09/04,14.97,2018-09-04,2018Q3
2855,統一證券PSC,107/06/15,13.77,2018-06-15,2018Q2
2867,三商壽Mercuries Life,107/08/06,11.56,2018-08-06,2018Q3
2880,華南金HNFHC,108/03/29,19.01,2019-03-29,2019Q1
2881,富邦金          (普 通)Fubon Financial common,107/06/13,45.62,2018-06-13,2018Q2
2881A,富邦金          (特 別)Fubon Financial preferred,107/05/29,65.22,2018-05-29,2018Q2
2881B,富邦金          (特 別)Fubon Financial preferred,108/03/29,62.42,2019-03-29,2019Q1
2882,國泰金          (普 通)Cathay Holdings common,107/06/22,45.23,2018-06-22,2018Q2
2882A,國泰金          (特 別)Cathay Holdings preferred,107/05/21,64.08,2018-05-21,2018Q2
2882B,國泰金          (特 別)Cathay Holdings preferred,108/03/28,62.37,2019-03-28,2019Q1
2883,開發金CDIBH,107/05/21,10.06,2018-05-21,2018Q2
2884,玉山金E.SUN FHC,108/03/29,22.95,2019-03-29,2019Q1
2885,元大金Yuanta Group,108/03/13,17.53,2019-03-13,2019Q1
2886,兆豐金MEGA FHC,108/03/21,27.52,2019-03-21,2019Q1
2887,台新金          (普 通)TSFHC common,107/08/21,13.86,2018-08-21,2018Q3
2887E,台新金          (特 別)TSFHC preferred,108/03/28,55.19,2019-03-28,2019Q1
2887F,台新金          (特 別)TSFHC preferred,108/03/29,51.72,2019-03-29,2019Q1
2888,新光金SKFHC,107/04/23,9.02,2018-04-23,2018Q2
2889,國票金Waterland Holdings,107/08/01,10.53,2018-08-01,2018Q3
2890,永豐金控SINOPACHOLDINGS,107/08/01,10.98,2018-08-01,2018Q3
2891,中信金          (普 通)Chinatrust Group common,107/09/27,20.63,2018-09-27,2018Q3
2891B,中信金          (特 別)Chinatrust Group preferred,108/03/26,64.1,2019-03-26,2019Q1
2892,第一金FFHC,107/08/09,20.95,2018-08-09,2018Q3
2897,王道銀行        (普 通)O-Bank  common,107/04/11,7.81,2018-04-11,2018Q2
2897A,王道銀行        (特 別)O-Bank  preferred,108/01/24,10.44,2019-01-24,2019Q1
5876,上海商銀SCSB,108/03/29,46.49,2019-03-29,2019Q1
5880,合庫金控TCFHC,108/03/29,19.18,2019-03-29,2019Q1
6005,群益證CSC,107/06/07,9.59,2018-06-07,2018Q2
6024,群益期CFC,107/06/13,46.06,2018-06-13,2018Q2
1432,大魯閣TAROKO,107/04/02,9.08,2018-04-02,2018Q2
2601,益航FSC,107/05/11,12.67,2018-05-11,2018Q2
2614,東森EMIC,107/07/26,13.12,2018-07-26,2018Q3
2901,欣欣大眾Shin Shin,107/04/23,24.03,2018-04-23,2018Q2
2903,遠東百貨FEDS,107/05/11,16.48,2018-05-11,2018Q2
2905,三商MERCURIES HOLDING,107/08/01,18.22,2018-08-01,2018Q3
2906,高林實業Collins,107/06/22,10.06,2018-06-22,2018Q2
2908,特力Test Rite,107/04/11,21.96,2018-04-11,2018Q2
2910,統領百貨TONLIN,107/09/19,26.82,2018-09-19,2018Q3
2911,麗嬰房LES,107/05/03,9.12,2018-05-03,2018Q2
2912,統一超商PCSC,107/07/23,299.12,2018-07-23,2018Q3
2913,臺灣農林TTC,107/12/05,16.64,2018-12-05,2018Q4
2915,潤泰全球RUENTEX IND. LTD,107/11/30,80.78,2018-11-30,2018Q4
2929,淘帝-KYTOPBI,107/05/22,85.8,2018-05-22,2018Q2
2936,客思達-KYCOASTER,107/10/18,25.89,2018-10-18,2018Q4
2939,凱羿-KYKE,107/04/02,119.69,2018-04-02,2018Q2
4807,日成-KYRGH,107/04/02,54.12,2018-04-02,2018Q2
5907,大洋-KYGORG,108/03/04,36.48,2019-03-04,2019Q1
8429,金麗-KYJinli,107/06/13,17.57,2018-06-13,2018Q2
8443,阿瘦ASO,107/04/02,11.94,2018-04-02,2018Q2
8454,富邦媒momo,107/04/11,254.29,2018-04-11,2018Q2
1316,上曜SUN YAD,107/04/10,15.68,2018-04-10,2018Q2
1708,東鹼Sesoda,107/04/11,25.81,2018-04-11,2018Q2
1709,和益化工FUCC,107/08/20,14.81,2018-08-20,2018Q3
1710,東聯化學OUCC,107/09/25,25.84,2018-09-25,2018Q3
1711,永光化學EVERLIGHT,107/06/13,17.1,2018-06-13,2018Q2
1712,興農Sinon,108/03/29,17.69,2019-03-29,2019Q1
1713,國泰化工Cathay Chemical,107/12/05,19.18,2018-12-05,2018Q4
1714,和桐化學HO TUNG,107/06/13,6.81,2018-06-13,2018Q2
1717,長興ETERNAL,107/04/11,25.2,2018-04-11,2018Q2
1718,中國人纖CMFC,107/08/28,10.09,2018-08-28,2018Q3
1721,三晃Sunko Ink,107/04/02,9.73,2018-04-02,2018Q2
1722,台灣肥料Taiwan Fertilizer,107/10/01,45.66,2018-10-01,2018Q4
1723,中鋼碳素CSCC,107/05/17,135.04,2018-05-17,2018Q2
1724,台硝T.N.C.,107/05/24,13.3,2018-05-24,2018Q2
1725,元禎YJE,107/07/09,14.77,2018-07-09,2018Q3
1726,永記造漆YCP,107/08/08,74.19,2018-08-08,2018Q3
1727,中華化CHCIW,107/05/24,14.12,2018-05-24,2018Q2
1730,花仙子FARCENT,108/02/19,70.96,2019-02-19,2019Q1
1732,毛寶Mao Bao,107/04/23,10.4,2018-04-23,2018Q2
1735,日勝化工EMC,107/07/18,15.56,2018-07-18,2018Q3
1773,勝一化工SHINY,107/08/03,92.11,2018-08-03,2018Q3
1776,展宇科技Headway,107/06/29,16.53,2018-06-29,2018Q2
3708,上緯投控Swancor,107/04/19,101.76,2018-04-19,2018Q2
4720,德淵企業TEX YEAR,107/04/24,13.51,2018-04-24,2018Q2
4722,國精化學QPC,107/04/10,29.02,2018-04-10,2018Q2
4725,信昌化工TPCC,107/08/27,23.37,2018-08-27,2018Q3
4739,康普COREMAX,107/04/09,95.84,2018-04-09,2018Q2
4755,三福化SAN FU,107/07/02,46.58,2018-07-02,2018Q3
4763,材料-KYACE,107/12/25,132.83,2018-12-25,2018Q4
4764,雙鍵DBC,107/10/04,81.34,2018-10-04,2018Q4
4766,南寶NAN PAO,108/03/29,136.39,2019-03-29,2019Q1
1598,岱宇Dyaco,107/04/10,34.6,2018-04-10,2018Q2
1701,中國化學CCPC,107/10/04,18.98,2018-10-04,2018Q4
1707,葡萄王Grape King,107/04/20,203.39,2018-04-20,2018Q2
1720,生達化學S.C.P.C,107/04/23,33.53,2018-04-23,2018Q2
1731,美吾華Maywufa,107/04/09,13.25,2018-04-09,2018Q2
1733,五鼎ApexBio,108/02/25,35.95,2019-02-25,2019Q1
1734,杏輝藥品SINPHAR,107/04/09,20.47,2018-04-09,2018Q2
1736,喬山JHT,108/03/28,40.09,2019-03-28,2019Q1
1760,寶齡富錦PBF,107/04/09,111.74,2018-04-09,2018Q2
1762,中化合成CCSB,107/08/07,24.81,2018-08-07,2018Q3
1783,和康生MBI,107/04/25,27.9,2018-04-25,2018Q2
1786,科妍SVBI,107/04/09,72.19,2018-04-09,2018Q2
1789,台灣神隆SPT,107/04/09,26.71,2018-04-09,2018Q2
3164,景岳生技GenMont,107/06/06,26.14,2018-06-06,2018Q2
3705,永信Y.S.H.,107/04/09,41.37,2018-04-09,2018Q2
4104,佳醫EXCELSIOR,107/06/13,48.81,2018-06-13,2018Q2
4106,雃博APEX,107/04/11,25.96,2018-04-11,2018Q2
4108,懷特PhytoHealth,107/04/09,22.21,2018-04-09,2018Q2
4119,旭富SCI,108/03/26,92.26,2019-03-26,2019Q1
4133,亞諾法Abnova,107/04/09,31.79,2018-04-09,2018Q2
4137,麗豐-KYCHLITINA,107/07/16,282.65,2018-07-16,2018Q3
4141,龍燈-KYRotam,107/04/11,18.93,2018-04-11,2018Q2
4142,國光生技ADIM,107/10/08,20.28,2018-10-08,2018Q4
4144,康聯-KYColand,107/04/09,28.53,2018-04-09,2018Q2
4148,全宇生技-KYACBT,107/04/11,58.39,2018-04-11,2018Q2
4155,訊映OK BIOTECH,107/04/09,27.92,2018-04-09,2018Q2
4164,承業生醫CHC,107/04/30,33.67,2018-04-30,2018Q2
4190,佐登-KYJDS,107/07/16,119.19,2018-07-16,2018Q3
4737,華廣BIONIME,107/04/09,52.29,2018-04-09,2018Q2
4746,台耀化學FRMSL,107/04/09,43.12,2018-04-09,2018Q2
6452,康友-KYPharmally,107/10/19,231.72,2018-10-19,2018Q4
6541,泰福-KYTanvex,107/05/21,74.21,2018-05-21,2018Q2
6666,羅麗芬-KYLLF-KY,108/03/27,188.82,2019-03-27,2019Q1
2616,山隆SLC,107/06/21,30.51,2018-06-21,2018Q2
6505,台塑化FPCC,107/09/27,114.66,2018-09-27,2018Q3
8926,台汽電TCC,107/04/25,26.23,2018-04-25,2018Q2
9908,大台北瓦斯GTG,108/03/20,29.27,2019-03-20,2019Q1
9918,欣天然S.S.N.G.,107/06/26,33.64,2018-06-26,2018Q2
9926,新海瓦斯S.H.,107/06/26,40.42,2018-06-26,2018Q2
9931,欣高Hsin Kao,107/06/28,32.62,2018-06-28,2018Q2
9937,全國加油站NPC,107/04/19,37.05,2018-04-19,2018Q2
2302,麗正Rectron,107/07/04,10.01,2018-07-04,2018Q3
2303,聯電UMC,107/06/15,11.64,2018-06-15,2018Q2
2329,華泰OSE,108/03/28,15.21,2019-03-28,2019Q1
2330,台積電TSMC,107/08/30,238.09,2018-08-30,2018Q3
2337,旺宏MXIC,107/04/03,21.79,2018-04-03,2018Q2
2338,光罩TMC,107/06/21,26.38,2018-06-21,2018Q2
2342,茂矽MVI,107/06/12,22.34,2018-06-12,2018Q2
2344,華邦電WEC,107/06/12,14.53,2018-06-12,2018Q2
2351,順德SDI Corporation,107/06/14,75.32,2018-06-14,2018Q2
2363,矽統SiS,107/06/13,8.51,2018-06-13,2018Q2
2369,菱生LPI,107/04/12,10.06,2018-04-12,2018Q2
2379,瑞昱RT,108/02/26,172.62,2019-02-26,2019Q1
2388,威盛VIA,107/07/02,35.91,2018-07-02,2018Q3
2401,凌陽Sunplus,107/06/21,13.41,2018-06-21,2018Q2
2408,南亞科NTC,107/05/16,61.92,2018-05-16,2018Q2
2434,統懋Mospec,107/04/09,8.92,2018-04-09,2018Q2
2436,偉詮電Weltrend,107/09/26,24.84,2018-09-26,2018Q3
2441,超豐GTK,107/04/13,42.47,2018-04-13,2018Q2
2449,京元電子KYEC,107/04/12,25.6,2018-04-12,2018Q2
2451,創見Transcend,107/06/15,69.3,2018-06-15,2018Q2
2454,聯發科MediaTek,107/04/18,277.04,2018-04-18,2018Q2
2458,義隆Elan,108/02/11,88.44,2019-02-11,2019Q1
2481,強茂Pan Jit,107/06/01,27.24,2018-06-01,2018Q2
3006,晶豪科ESMT,107/04/02,32.87,2018-04-02,2018Q2
3014,聯陽ITE,107/04/03,35.27,2018-04-03,2018Q2
3016,嘉晶PRECISION,107/06/12,55.03,2018-06-12,2018Q2
3034,聯詠NOVATEK,108/03/29,180.61,2019-03-29,2019Q1
3035,智原Faraday,107/09/10,44.99,2018-09-10,2018Q3
3041,揚智Ali,107/06/26,13.37,2018-06-26,2018Q2
3054,立萬利LIWANLI,107/09/28,25.72,2018-09-28,2018Q3
3094,聯傑國際DAVICOM,107/06/19,19.99,2018-06-19,2018Q2
3189,景碩KINSUS,107/05/28,42.98,2018-05-28,2018Q2
3257,虹冠電CMC,107/06/26,57.5,2018-06-26,2018Q2
3413,京鼎Fiti,107/04/09,138.94,2018-04-09,2018Q2
3443,創意GUC,107/08/01,207.12,2018-08-01,2018Q3
3530,晶相光SOI,107/07/20,91.07,2018-07-20,2018Q3
3532,台勝科FST,107/05/29,114.49,2018-05-29,2018Q2
3536,誠創科技STI,107/05/11,7.52,2018-05-11,2018Q2
3545,敦泰FocalTech,107/04/09,24.79,2018-04-09,2018Q2
3583,辛耘Scientech,107/07/20,68.92,2018-07-20,2018Q3
3588,通嘉LD,107/04/17,22.44,2018-04-17,2018Q2
3661,世芯-KYAlchip,107/06/08,80.83,2018-06-08,2018Q2
3711,日月光投控ASEH,107/04/30,64.6,2018-04-30,2018Q2
4919,新唐科技NTC,107/06/11,51.3,2018-06-11,2018Q2
4952,凌通科技Generalplus,107/04/02,37.28,2018-04-02,2018Q2
4961,天鈺FITIPOWER,108/03/22,45.69,2019-03-22,2019Q1
4967,十銓TEAM,108/01/16,28.08,2019-01-16,2019Q1
4968,立積Richwave,107/06/20,49.58,2018-06-20,2018Q2
5269,祥碩科技Asmedia,108/02/13,561.82,2019-02-13,2019Q1
5285,界霖Jih Lin,107/06/14,69.36,2018-06-14,2018Q2
5305,敦南LSC,107/06/04,34.98,2018-06-04,2018Q2
5471,松翰SONIX,107/04/02,30.21,2018-04-02,2018Q2
6202,盛群HOLTEK,107/08/31,72.21,2018-08-31,2018Q3
6239,力成PTI,107/04/19,71.64,2018-04-19,2018Q2
6243,迅杰ENE,107/06/14,11.42,2018-06-14,2018Q2
6257,矽格SIGURD,107/06/11,30.05,2018-06-11,2018Q2
6271,同欣電子THEIL,107/04/19,106.32,2018-04-19,2018Q2
6415,矽力-KYSilergy,107/06/27,493.32,2018-06-27,2018Q2
6451,訊芯-KYShunSin,107/05/23,106.45,2018-05-23,2018Q2
6525,捷敏-KYGEM,107/04/19,73.38,2018-04-19,2018Q2
6531,愛普科技AP Memory,107/04/02,45.35,2018-04-02,2018Q2
6533,晶心科ANDES,107/04/02,115.6,2018-04-02,2018Q2
6552,易華電JMC,108/03/20,136.79,2019-03-20,2019Q1
6573,虹揚-KYHY,107/04/02,25.63,2018-04-02,2018Q2
8016,矽創Sitronix,108/03/25,131.13,2019-03-25,2019Q1
8028,昇陽半導體PSI,107/08/01,46.64,2018-08-01,2018Q3
8081,致新GMT,108/03/22,72.77,2019-03-22,2019Q1
8110,華東科技WALTON,107/05/29,11.25,2018-05-29,2018Q2
8131,福懋科技FATC,107/05/24,35.34,2018-05-24,2018Q2
8150,南茂ChipMOS,107/12/12,25.79,2018-12-12,2018Q4
8261,富鼎先進APEC,107/06/14,30.61,2018-06-14,2018Q2
8271,宇瞻Apacer,107/05/31,34.97,2018-05-31,2018Q2
2301,光寶科LTC,108/02/26,44.02,2019-02-26,2019Q1
2305,全友MII,107/06/07,6.87,2018-06-07,2018Q2
2324,仁寶Compal,107/05/11,18.91,2018-05-11,2018Q2
2331,精英Elitegroup,107/06/14,13.06,2018-06-14,2018Q2
2352,佳世達Qisda,107/08/01,20.08,2018-08-01,2018Q3
2353,宏碁ACER,107/06/07,20.19,2018-06-07,2018Q2
2356,英業達Inventec,107/09/11,23.82,2018-09-11,2018Q3
2357,華碩Asustek,107/06/08,221.91,2018-06-08,2018Q2
2362,藍天CLEVO,107/06/07,29.79,2018-06-07,2018Q2
2365,昆盈KYE,107/05/24,9.15,2018-05-24,2018Q2
2376,技嘉GIGABYTE,107/05/22,48.26,2018-05-22,2018Q2
2377,微星MSI,107/05/23,83.56,2018-05-23,2018Q2
2380,虹光Avision,107/04/11,4.01,2018-04-11,2018Q2
2382,廣達QCI,107/04/02,56.61,2018-04-02,2018Q2
2387,精元Sunrex,107/07/30,18.63,2018-07-30,2018Q3
2395,研華Advantech,108/03/27,248.68,2019-03-27,2019Q1
2397,友通DFI,107/06/27,73.22,2018-06-27,2018Q2
2399,映泰Biostar,107/04/03,10.67,2018-04-03,2018Q2
2405,浩鑫Shuttle,107/06/08,13.71,2018-06-08,2018Q2
2417,圓剛AVerMedia,107/06/06,11.86,2018-06-06,2018Q2
2424,隴華Lung Hwa,107/06/08,29.98,2018-06-08,2018Q2
2425,承啟CHAINTECH,107/09/05,32.09,2018-09-05,2018Q3
2442,新美齊Jean,107/10/09,12.48,2018-10-09,2018Q4
2465,麗臺Leadtek,107/04/03,11.36,2018-04-03,2018Q2
3002,歐格Ahoku,107/04/13,9.82,2018-04-13,2018Q2
3005,神基MTC,108/03/26,50.49,2019-03-26,2019Q1
3013,晟銘電UNEEC,107/04/16,17.77,2018-04-16,2018Q2
3017,奇鋐AVC,108/03/21,34.05,2019-03-21,2019Q1
3022,威強電IEI,107/08/29,34.07,2018-08-29,2018Q3
3046,建碁AOpen,108/03/13,23.07,2019-03-13,2019Q1
3057,喬鼎Promise.,107/09/04,8.26,2018-09-04,2018Q3
3060,銘異MIN AIK,107/04/13,16.91,2018-04-13,2018Q2
3231,緯創Wistron,107/04/02,22.52,2018-04-02,2018Q2
3416,融程電WinMate,107/08/08,52.76,2018-08-08,2018Q3
3494,誠研HiTi,107/06/12,5.89,2018-06-12,2018Q2
3515,華擎ASROCK,107/04/02,63.21,2018-04-02,2018Q2
3701,大眾控FICG,108/03/20,13.45,2019-03-20,2019Q1
3706,神達MHC,107/09/03,31.31,2018-09-03,2018Q3
3712,永崴投控FIT,107/10/01,24.92,2018-10-01,2018Q4
4916,事欣科PARPRO,107/06/11,35.5,2018-06-11,2018Q2
4938,和碩Pegatron,107/04/02,52.56,2018-04-02,2018Q2
5215,科嘉-KYKO JA,108/03/22,31.74,2019-03-22,2019Q1
5258,虹堡Castles,107/08/30,14.17,2018-08-30,2018Q3
5264,鎧勝-KYCasetek,107/04/02,50.4,2018-04-02,2018Q2
6117,迎廣IN WIN,107/04/10,14.2,2018-04-10,2018Q2
6128,上福GPI,107/05/07,34.42,2018-05-07,2018Q2
6166,凌華ADLINK,107/05/02,43.12,2018-05-02,2018Q2
6172,互億Billionton,107/11/29,16.19,2018-11-29,2018Q4
