代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),22Q1 EPS (元),22Q2 EPS (元),22Q3 EPS (元),22Q4 EPS (元),23Q1 EPS (元),23Q2 EPS (元),23Q3 EPS (元),23Q4 EPS (元),24Q1 EPS (元),24Q2 EPS (元),24Q3 EPS (元),24Q4 EPS (元),季度,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
3017,奇鋐,415.5,-19.5,-4.48,0.57,,,,,,,,,,,,,2016Q1,0.52,0.61,0.7,0.62,0.6,0.71,0.58,0.41,0.5,0.53,0.57,0.51
3019,亞光,131,-5.5,-4.03,0.63,,,,,,,,,,,,,2016Q1,0.41,0.57,0.14,0.11,0.7,1.1,0.3,0.33,1.04,1.47,1.05,0.36
3021,鴻名,17.2,-0.65,-3.64,0.3,,,,,,,,,,,,,2016Q1,0.34,0.31,0.25,0.14,0.43,0.34,0.24,0.22,0.51,0.39,0.18,0.23
3022,威強電,79.6,-2.3,-2.81,0.79,,,,,,,,,,,,,2016Q1,0.87,0.99,1.27,1.14,0.73,0.66,0.28,0.42,0.85,0.89,0.67,0.72
3023,信邦,207,-13.5,-6.12,1.43,,,,,,,,,,,,,2016Q1,1.42,1.31,1.1,1.25,1.51,1.56,1.12,1.23,1.9,2.13,1.01,1.6
3024,憶聲,14.35,-0.2,-1.37,0.3,,,,,,,,,,,,,2016Q1,-0.23,0.17,3.01,0.02,-0.03,-0.07,0.19,0.01,0.11,0.01,0.4,0.05
3025,星通,50.6,-1.3,-2.5,0.05,,,,,,,,,,,,,2016Q1,0.06,0.14,0.14,-0.27,0.18,-0.03,0.33,-0.13,-0.14,0.03,0.31,-0.08
3026,禾伸堂,81,-0.7,-0.86,2.1,,,,,,,,,,,,,2016Q1,0.53,0.58,0.46,0.56,0.58,1.25,1.91,3.1,6.12,7.41,0.98,1.73
3027,盛達,27.65,-0.15,-0.54,-0.04,,,,,,,,,,,,,2016Q1,0.28,0.13,-0.27,-0.14,-0.24,-0.17,-1.75,-0.18,0.09,-0.46,2.22,0.06
3028,增你強,30.7,-0.2,-0.65,0.43,,,,,,,,,,,,,2016Q1,0.23,0.28,0.34,0.33,0.36,0.76,0.57,0.44,0.43,0.71,0.32,0.35
3029,零壹,115,-3.5,-2.95,0.5,,,,,,,,,,,,,2016Q1,0.41,0.67,0.55,0.13,0.39,0.68,0.4,0.51,0.46,0.54,0.56,0.7
3030,德律,99.5,-4.5,-4.33,0.78,,,,,,,,,,,,,2016Q1,0.79,0.27,0.31,0.32,0.66,1.04,0.49,0.91,1.73,1,0.87,1.01
3031,佰鴻,17.4,-0.4,-2.25,0.23,,,,,,,,,,,,,2016Q1,0.38,0.24,0.23,0.15,0.31,0.32,0.34,0.16,0.05,0.2,0.18,0.15
3032,偉訓,62.2,-3.3,-5.04,0.78,,,,,,,,,,,,,2016Q1,0.89,0.86,1.25,0.5,0.52,0.8,0.33,-0.34,3.02,0.36,0.66,0.52
3033,威健,31.55,-0.45,-1.41,0.42,,,,,,,,,,,,,2016Q1,0.34,0.3,0.31,0.31,0.3,0.76,0.58,0.58,0.58,0.54,0.16,0.22
3034,聯詠,491,-9,-1.8,2.35,,,,,,,,,,,,,2016Q1,2.14,2.02,2.06,1.53,2.01,2.55,2.16,1.51,2.6,3.02,3.37,3.23
3035,智原,212,-7,-3.2,0.48,,,,,,,,,,,,,2016Q1,0.51,0.21,0.13,2.12,0.61,0.5,0.17,0.28,0.11,0.35,0.32,0.39
3036,文曄,99.5,+3.4,+3.54,1.14,,,,,,,,,,,,,2016Q1,0.93,1.4,0.42,1.06,1.15,1.61,1.47,1.05,1.12,1.79,1.07,0.67
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
3037,欣興,85.2,-3.6,-4.05,0.17,,,,,,,,,,,,,2016Q1,-0.13,-0.2,0.62,0.07,-0.12,-0.22,0.55,0.12,-0.14,0.66,0.51,0.27
3038,全台,22.75,-0.5,-2.15,0.17,,,,,,,,,,,,,2016Q1,0.18,0.2,0.32,-0.25,0.21,0.21,0.16,-0.1,0.37,0.32,0.12,0.35
3040,遠見,45.75,-0.75,-1.61,1.18,,,,,,,,,,,,,2016Q1,0.33,0.96,0.2,10.43,0.39,0.12,0.13,0.12,0.4,0.44,0.34,0.31
3042,晶技,86.9,-0.6,-0.69,0.66,,,,,,,,,,,,,2016Q1,0.68,0.87,1,1.04,0.54,0.73,0.79,0.27,0.37,0.78,0.65,0.25
3043,科風,24.95,-0.4,-1.58,-0.02,,,,,,,,,,,,,2016Q1,-0.18,-0.07,0.27,-0.09,-0.39,0.08,0.11,-0.05,0.01,0.04,0,0
3044,健鼎,172,-3,-1.71,2.11,,,,,,,,,,,,,2016Q1,1.32,1.86,2.34,1.71,1.98,2.49,2.13,1.57,1.9,3.13,2.79,2.05
3045,台灣大,118,+3.5,+3.06,1.3,,,,,,,,,,,,,2016Q1,1.51,1.46,1.26,1.46,1.4,1.46,0.9,1.28,1.39,1.21,1.13,1.13
3046,建碁,43.6,-0.6,-1.36,-0.5,,,,,,,,,,,,,2016Q1,-0.82,-0.58,-1.18,-1.78,-1.09,0.3,-0.77,-0.5,0,0.15,0.16,0.05
3047,訊舟,19.9,-0.65,-3.16,-0.03,,,,,,,,,,,,,2016Q1,0.35,-0.13,0.15,-0.28,-0.06,-0.12,-0.53,-0.5,-0.02,0.1,0.28,0.42
3050,鈺德,12.85,-0.1,-0.77,0.17,,,,,,,,,,,,,2016Q1,0.22,0.26,-0.05,0.19,0.4,0.41,-0.15,0.03,0.11,0.3,0.02,0.31
3051,力特,26.6,-0.55,-2.03,-0.13,,,,,,,,,,,,,2016Q1,-0.23,-0.53,0.33,-0.27,-0.05,0.04,-0.38,-0.08,0.03,0.02,-0.29,-0.2
3052,夆典,10.7,-0.2,-1.83,0.04,,,,,,,,,,,,,2016Q1,0.03,0.01,0.16,0.03,0.01,0.02,0.94,-0.05,-0.29,-0.16,-0.18,-0.08
3056,富華新,35.8,0,0,0.74,,,,,,,,,,,,,2016Q1,4.59,-0.1,-0.08,-0.02,2.82,0.59,-0.14,1.13,0.22,0.27,-0.18,-0.17
3059,華晶科,33.6,-1,-2.89,0.08,,,,,,,,,,,,,2016Q1,0.01,0.05,0.33,0.12,-0.06,-0.04,0.03,-0.1,0.21,0.29,0.08,0.1
3060,銘異,20.8,-1.2,-5.45,-0.16,,,,,,,,,,,,,2016Q1,0.35,0.33,0.43,0.21,0.03,0.13,-0.04,-1.17,-0.1,-0.23,-0.89,-0.92
3062,建漢,21.4,-0.5,-2.28,0.14,,,,,,,,,,,,,2016Q1,0.24,0.14,0.31,0.06,0.1,0.13,0.14,0.04,0.21,0.13,0.13,0.07
3090,日電貿,61.8,-1.2,-1.9,1.25,,,,,,,,,,,,,2016Q1,0.62,0.6,0.67,0.8,0.56,0.96,1.08,2.08,2.78,2.71,1.12,0.98
3094,聯傑,23.15,-0.85,-3.54,0.15,,,,,,,,,,,,,2016Q1,0.21,0.16,0.27,0.07,0.24,0.22,0.1,0.04,0.2,0.14,0.06,0.1
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
3130,一零四,219,0,0,2.25,,,,,,,,,,,,,2016Q1,3.07,2.67,1.36,2.16,2.61,2.83,2.01,1.9,2.47,2.49,1.65,1.76
3138,耀登,78.9,-1.3,-1.62,0.72,,,,,,,,,,,,,2016Q1,,,,,,,,,0.68,,1.32,0.16
3150,鈺寶-創,22,0,0,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
3164,景岳,19.3,-0.65,-3.26,0.02,,,,,,,,,,,,,2016Q1,-0.01,-0.11,-2.44,-0.03,0.46,0.26,-0.18,0.05,1.05,0.41,0.28,0.46
3167,大量,64.2,-3.2,-4.75,1,,,,,,,,,,,,,2016Q1,0.47,0.47,0.71,0.19,1.24,1.61,1.3,1.21,1.87,1.35,1,0.55
3168,眾福科,46.75,+0.55,+1.19,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
3189,景碩,69.5,-2.1,-2.93,0.34,,,,,,,,,,,,,2016Q1,1.35,1.41,1.09,0.31,0.14,0.62,0.04,0.02,0.21,0.54,0.01,-1.67
3209,全科,35.55,-0.35,-0.97,0.4,,,,,,,,,,,,,2016Q1,0.52,0.49,0.3,0.52,0.06,0.55,0.79,0.13,0.4,0.52,0.22,0.26
3229,晟鈦,13.45,-0.1,-0.74,-0.24,,,,,,,,,,,,,2016Q1,-0.72,-0.65,-0.36,-0.19,0.22,-0.05,-0.16,-0.23,0.05,-0.2,-0.39,-0.24
3231,緯創,99.7,-2.8,-2.73,0.39,,,,,,,,,,,,,2016Q1,0.25,0.21,0.59,0.21,0.3,0.34,0.61,0.34,0.23,0.44,0.76,0.35
3257,虹冠電,44.95,-1.1,-2.39,0.35,,,,,,,,,,,,,2016Q1,0.78,0.42,0.29,0.05,0.48,0.4,0.08,0.55,0.71,0.19,0.19,0.05
3266,昇陽,15.95,-0.2,-1.24,0.04,,,,,,,,,,,,,2016Q1,-0.08,-0.13,0.36,-0.02,-0.04,-0.1,0.24,0.07,0.4,0.02,-0.19,-0.09
3296,勝德,19.9,-0.55,-2.69,0.2,,,,,,,,,,,,,2016Q1,0.35,0.29,0.83,-0.22,-0.01,0.14,0.09,-0.58,0.12,0.76,0.71,-0.13
3305,昇貿,50.9,-1.8,-3.42,0.2,,,,,,,,,,,,,2016Q1,0.67,0.66,0.26,-0.22,0.23,0.19,0.14,-0.37,0.43,0.17,0.12,0.16
3308,聯德,15.8,-0.55,-3.36,-0.26,,,,,,,,,,,,,2016Q1,-0.08,-0.4,-0.07,-0.31,-0.08,0.05,-0.23,-0.29,-0.45,-0.5,-0.33,-0.42
3311,閎暉,38.95,-0.15,-0.38,-0.08,,,,,,,,,,,,,2016Q1,0.01,-0.12,-0.13,-0.36,-0.15,0.05,0,-0.09,-0.38,0.17,0.12,-0.05
3312,弘憶股,42.85,-1.95,-4.35,0.03,,,,,,,,,,,,,2016Q1,0.27,0.12,0,0.09,-2.37,0.45,0.31,0.36,0.38,0.3,0.23,0.21
3338,泰碩,46.2,-1.4,-2.94,0.45,,,,,,,,,,,,,2016Q1,0.47,0.89,1.1,-0.18,0.39,0.47,-0.17,-0.52,0.52,0.99,0.78,0.61
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
3346,麗清,29,+0.6,+2.11,0.85,,,,,,,,,,,,,2016Q1,0.77,0.55,1.62,1.25,0.34,0.63,1.59,0.8,0.49,0.66,1.06,0.38
3356,奇偶,51,-0.3,-0.58,0,,,,,,,,,,,,,2016Q1,0.69,0.12,0.39,-1.24,-0.16,-0.08,-0.69,-0.62,0.74,0.64,0.02,0.22
3376,新日興,184,-9.5,-4.91,1.4,,,,,,,,,,,,,2016Q1,1.01,1.36,2.71,0.4,1.36,1.61,0.73,0.43,1.6,2.26,2.38,1
3380,明泰,25.55,-0.9,-3.4,0.19,,,,,,,,,,,,,2016Q1,0.72,0.22,0.28,0.4,0.34,0.37,0.16,-0.13,-0.31,0.04,0.22,0
3406,玉晶光,364,-8.5,-2.28,1.8,,,,,,,,,,,,,2016Q1,-2.71,1.15,3.18,0.08,1.48,3.14,5.8,1.98,1.77,2.73,2.91,0.05
3413,京鼎,249,-6,-2.35,3.03,,,,,,,,,,,,,2016Q1,2.05,2.62,3.32,2.49,3.89,3.57,3.31,2.91,4.43,4.18,2.55,1.04
3416,融程電,133,-4,-2.92,0.67,,,,,,,,,,,,,2016Q1,0.92,0.64,0.69,0.5,0.49,0.52,0.7,0.6,0.65,0.62,0.96,0.8
3443,創意,966,-49,-4.83,1.48,,,,,,,,,,,,,2016Q1,0.75,1.01,1.16,1.07,1.29,1.24,2.78,1.54,1.68,2.09,2.06,1.14
3447,展達,47.7,-1.6,-3.25,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
3450,聯鈞,199.5,-7,-3.39,1.47,,,,,,,,,,,,,2016Q1,3.08,2.24,2.7,0.92,1.46,1.42,1.58,0.81,1.54,1.07,0.67,0.19
3454,晶睿,109,-2.5,-2.24,1.31,,,,,,,,,,,,,2016Q1,2.07,1.37,2.01,0.55,1.58,1.46,1.69,0.64,1.54,0.8,0.96,1.01
3481,群創,13.55,-0.5,-3.56,0.39,,,,,,,,,,,,,2016Q1,-0.35,0.31,1.1,1.19,1.22,0.88,0.43,0.3,-0.19,0.19,-0.07,-0.37
3501,維熹,56.5,-0.7,-1.22,1.3,,,,,,,,,,,,,2016Q1,1.18,1.4,1.85,0.87,1.21,1.53,0.85,0.42,2.1,2.3,1.17,0.67
3515,華擎,163.5,-7,-4.11,0.87,,,,,,,,,,,,,2016Q1,0.13,0.51,0.08,0.82,0.7,1.52,1.01,1.56,1.35,1.19,0.81,0.81
3528,安馳,63.1,+0.8,+1.28,0.64,,,,,,,,,,,,,2016Q1,0.69,0.6,0.52,0.62,0.8,0.54,0.57,0.64,0.83,0.68,0.56,0.66
3532,台勝科,73.8,-1.4,-1.86,1.3,,,,,,,,,,,,,2016Q1,0.31,0.17,0.28,0.38,0.69,0.9,0.92,1.45,2.03,3.47,2.29,2.69
3533,嘉澤,1145,-55,-4.58,3.09,,,,,,,,,,,,,2016Q1,0.77,2.3,3.44,2.11,2.32,3.8,2,2.73,4.03,5.28,5.17,3.1
3535,晶彩科,31.8,-1.25,-3.78,0.11,,,,,,,,,,,,,2016Q1,-0.21,-0.57,1.08,-0.91,-0.37,-0.39,0.03,-0.13,0.23,0.4,0.57,1.62
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
3545,敦泰,60.9,-1.5,-2.4,-0.71,,,,,,,,,,,,,2016Q1,0.24,0.32,0.5,-0.01,0.12,0.49,-0.88,0.05,0.31,0.3,-9.33,-0.67
3557,嘉威,47.35,-2,-4.05,-0.27,,,,,,,,,,,,,2016Q1,-0.2,-0.69,-0.18,-0.31,-0.11,-0.59,-1.59,-0.27,-0.06,-0.05,0.95,-0.13
3563,牧德,390.5,-26,-6.24,4.29,,,,,,,,,,,,,2016Q1,0.93,1.53,1.55,1.41,2.15,2.7,4.6,4.72,7.61,10.07,8.03,6.13
3583,辛耘,249,-9,-3.49,1.08,,,,,,,,,,,,,2016Q1,0.99,0.69,0.91,0.21,0.91,1.06,1.87,0.19,1.22,1.61,2.13,1.18
3588,通嘉,46.4,-1.7,-3.53,0.25,,,,,,,,,,,,,2016Q1,0.41,0.66,0.65,0.04,0.05,0.32,0.04,0.12,0.37,0.25,0.05,0.05
3591,艾笛森,18.4,-0.75,-3.92,-0.14,,,,,,,,,,,,,2016Q1,-0.43,0.16,-0.17,-0.2,-0.21,-0.32,-0.83,0.01,0.13,0.19,-0.03,0.05
3592,瑞鼎,325.5,-5,-1.51,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
3596,智易,219,-1,-0.45,1.31,,,,,,,,,,,,,2016Q1,2.86,1.79,1.27,0.26,1.21,1.04,0.7,1.19,1.3,1.04,1.08,1.96
3605,宏致,47.9,+1.05,+2.24,0.36,,,,,,,,,,,,,2016Q1,0.12,0.62,0.8,-0.13,0.2,0.61,-0.06,-0.53,0.68,1.18,0.58,0.29
3607,谷崧,14.6,-0.5,-3.31,-1.06,,,,,,,,,,,,,2016Q1,-0.75,-0.46,-0.11,-1.67,-0.76,0.08,-0.9,-1.99,-2.46,-0.61,-1.83,-1.28
3617,碩天,260,-3,-1.14,1.9,,,,,,,,,,,,,2016Q1,2.78,2.08,2.79,0.62,2.67,2.67,1.14,0.71,2.71,2.98,0.82,0.78
3622,洋華,48.15,-1.05,-2.13,0,,,,,,,,,,,,,2016Q1,-0.2,-0.29,-0.14,-0.55,0.11,0.34,0.07,-0.24,0.31,0.79,-0.08,-0.1
3645,達邁,50.9,-1.3,-2.49,0.65,,,,,,,,,,,,,2016Q1,0.32,1.12,0.69,0.57,0.33,0.81,0.64,0.73,0.72,1.08,0.67,0.13
3652,精聯,28.8,-0.55,-1.87,0.14,,,,,,,,,,,,,2016Q1,0.22,0.41,0.28,-0.16,0.19,0.74,0.1,-0.11,0.06,0.08,0.23,-0.34
3653,健策,908,-55,-5.71,0.85,,,,,,,,,,,,,2016Q1,0.76,0.28,0.91,0.05,0.84,1.03,0.28,0.37,1.47,1.54,1.24,1.44
3661,世芯-KY,2170,-190,-8.05,0.61,,,,,,,,,,,,,2016Q1,-3.94,-0.42,0.78,0.61,1.53,1.62,1.33,1.85,1.95,1.51,-1.13,1.66
3665,貿聯-KY,486,-20,-3.95,2.76,,,,,,,,,,,,,2016Q1,2.15,2.52,2.89,1.92,2.84,2.71,3.47,1.94,2.37,3.72,3.84,2.81
3669,圓展,35.05,-1.5,-4.1,0.14,,,,,,,,,,,,,2016Q1,0.43,0.66,0.24,0.04,0.15,0.48,-0.18,-0.21,0.23,0.21,0.27,-0.63
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
3673,TPK-KY,30.4,-0.6,-1.94,0.25,,,,,,,,,,,,,2016Q1,-7.28,1.99,0.86,1.79,0.95,2.43,1.63,0.17,-0.56,0.47,0.47,0.06
3679,新至陞,131,-2,-1.5,1.21,,,,,,,,,,,,,2016Q1,1.95,2.21,2.35,1.36,1.28,1.67,1.19,-1.68,1.78,2.02,1.33,-0.96
3694,海華,44.25,-0.65,-1.45,-0.07,,,,,,,,,,,,,2016Q1,0.02,0.35,0.12,-0.17,0.2,0.2,0.02,-0.26,-0.16,0.09,-0.51,-0.75
3701,大眾控,28.6,-0.9,-3.05,0.11,,,,,,,,,,,,,2016Q1,0.11,0.11,0.07,0.36,0.04,-0.01,-0.1,-0.39,0.56,0.05,0.5,0.03
3702,大聯大,65.2,+0.2,+0.31,0.94,,,,,,,,,,,,,2016Q1,0.94,1.12,0.2,1.07,1.02,1.11,0.92,1.04,1.21,1.02,0.9,0.78
3703,欣陸,24.65,-0.45,-1.79,0.4,,,,,,,,,,,,,2016Q1,-0.44,0.27,0.83,0.36,0.45,0.8,-0.66,0.52,0.4,1.21,0.23,0.77
3704,合勤控,30.25,-0.15,-0.49,-0.13,,,,,,,,,,,,,2016Q1,0.07,-0.14,0.35,-0.67,-0.24,0.06,-0.47,-0.17,-0.69,-0.38,-0.13,0.86
3705,永信,66.7,+2.3,+3.57,0.59,,,,,,,,,,,,,2016Q1,1.17,0.37,0.39,0.63,0.5,0.39,0.41,0.63,0.67,0.69,0.64,0.63
3706,神達,51.2,-1.3,-2.48,0.86,,,,,,,,,,,,,2016Q1,0.78,1.01,1.44,0.68,0.79,0.8,0.84,1.5,0.69,0.73,0.75,0.27
3708,上緯投控,70.5,-1.4,-1.95,1.24,,,,,,,,,,,,,2016Q1,0,0.03,0.54,0.01,1.28,0.44,0.72,-0.47,0.6,7.59,3.43,0.72
3711,日月光投控,133.5,-2,-1.48,1.43,,,,,,,,,,,,,2016Q1,,,,,1.93,1.57,1.53,0.49,2.7,1.47,1.28,0.48
3712,永崴投控,44.7,-1.55,-3.35,0.11,,,,,,,,,,,,,2016Q1,,,,,,,2.55,0.02,0.22,-0.19,-1.28,-0.65
3715,定穎投控,40.5,-1.2,-2.88,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
3716,中化控股,34.75,-0.05,-0.14,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
4104,佳醫,88,-0.2,-0.23,0.81,,,,,,,,,,,,,2016Q1,0.67,0.74,0.63,1,0.77,0.71,0.64,0.82,0.98,0.86,0.87,1.01
4106,雃博,21.2,-0.35,-1.62,0.33,,,,,,,,,,,,,2016Q1,0.4,0.32,0.19,0.32,0.58,0.28,0.24,0.28,0.29,0.31,0.4,0.37
4119,旭富,71.2,-2,-2.73,1.12,,,,,,,,,,,,,2016Q1,1.72,1.19,0.44,0.65,0.5,0.51,0.75,0.77,1.88,1.6,1.39,2.06
4133,亞諾法,25.15,+0.2,+0.8,0.2,,,,,,,,,,,,,2016Q1,0.22,0.14,0.29,0.2,0.28,0.28,0.22,0.14,0.21,0.16,0.25,-0.03
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
4137,麗豐-KY,107.5,-2,-1.83,2.73,,,,,,,,,,,,,2016Q1,1.93,1.64,1.55,1.18,2.02,1.91,2.29,3.97,3.48,3.93,4.04,4.77
4148,全宇生技-KY,39,-1.15,-2.86,1.13,,,,,,,,,,,,,2016Q1,1.2,1.3,0.92,1.23,1.67,1.41,1.08,1.09,1.81,1.43,0.44,0.01
4155,訊映,17.35,-0.15,-0.86,0.44,,,,,,,,,,,,,2016Q1,0.44,0.06,0.27,0.42,0.51,0.61,0.44,0.59,0.4,0.65,0.54,0.39
4164,承業醫,43.5,-1.15,-2.58,0.27,,,,,,,,,,,,,2016Q1,0.11,0.11,0.89,0.52,0.15,0.16,-1.45,0.12,0.88,0.71,0.6,0.43
4306,炎洲,15.9,-0.15,-0.93,0.19,,,,,,,,,,,,,2016Q1,-0.06,-0.09,-0.21,-0.03,0.28,0.26,0.8,0.87,-0.06,-0.08,0.39,0.17
4414,如興,3.33,-0.06,-1.77,-0.4,,,,,,,,,,,,,2016Q1,-0.14,-0.6,-0.87,-0.7,-0.37,0.11,-0.54,-0.16,-0.08,0.05,-1.62,0.08
4438,廣越,82,-1.4,-1.68,1.71,,,,,,,,,,,,,2016Q1,1.82,6.61,0.12,-1.73,1.41,5.68,-0.29,-1.22,2.48,5.97,0.2,-0.52
4439,冠星-KY,83.1,-2,-2.35,3.21,,,,,,,,,,,,,2016Q1,,,,,,,,,,5.89,-0.68,4.43
4440,宜新實業,19,-0.2,-1.04,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
4532,瑞智,25.55,-0.15,-0.58,0.58,,,,,,,,,,,,,2016Q1,1.1,0.58,0.49,0.52,0.7,0.35,0.53,0.52,0.84,0.39,0.46,0.47
4536,拓凱,171.5,-4,-2.28,1.97,,,,,,,,,,,,,2016Q1,2.11,2.2,2.75,0.15,2.38,1.72,1.07,0.22,3.84,2.75,2.49,1.98
4545,銘鈺,30.8,-1.25,-3.9,0.12,,,,,,,,,,,,,2016Q1,0.88,0.36,1.15,-0.64,-0.49,0.65,0.67,-0.47,-0.47,-0.09,0.29,-0.35
4551,智伸科,91.9,-4.5,-4.67,1.68,,,,,,,,,,,,,2016Q1,1.38,1.25,2.06,1.54,1.69,2,2.09,1.67,1.19,1.35,1.89,2
4552,力達-KY,19.9,-0.2,-1,2.14,,,,,,,,,,,,,2016Q1,2.6,2.52,2.97,1.93,2.33,2.67,2.31,1.84,2.1,2.52,1.24,0.64
4557,永新-KY,102.5,-2,-1.91,1.45,,,,,,,,,,,,,2016Q1,2.1,1.74,2.24,1.26,2.02,0.97,1.01,0.35,1.47,1.52,1.85,0.86
4560,強信-KY,32.2,-0.8,-2.42,0.91,,,,,,,,,,,,,2016Q1,0.75,0.72,0.33,0.8,1,0.56,0.95,0.91,1.7,1.12,1.04,1.03
4566,時碩工業,57.4,-0.1,-0.17,0.82,,,,,,,,,,,,,2016Q1,0.65,0.8,0.91,0.73,1.27,0.69,0.73,0.94,1.17,0.82,0.41,0.77
4569,六方科-KY,130,-3.5,-2.62,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 EPS (元),,,,,,,,,,,,,2016Q1,16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元)
4571,鈞興-KY,139.5,-4.5,-3.12,1.58,,,,,,,,,,,,,2016Q1,,,,,,,,,2.06,2.38,0.77,1.1
4572,駐龍,177.5,+9.5,+5.65,2.4,,,,,,,,,,,,,2016Q1,,,,,2.12,2.1,5,1.19,2.33,2.1,2.29,2.1
4576,大銀微系統,104.5,-4,-3.69,0.59,,,,,,,,,,,,,2016Q1,,,,,0.36,0.63,1.28,0.6,0.84,0.63,0.4,0.01
4581,光隆精密-KY,51.5,+0.4,+0.78,1.76,,,,,,,,,,,,,2016Q1,,,,,,,3.69,,,1.67,1.03,0.67
4583,台灣精銳,566,-44,-7.21,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
4588,玖鼎電力,67.7,-1.8,-2.59,,,,,,,,,,,,,,2016Q1,,,,,,,,,,,,
4720,德淵,16.5,-0.2,-1.2,0.13,,,,,,,,,,,,,2016Q1,0.26,0.19,0.33,-0.06,0.19,0.16,0.04,0.02,0.07,0.09,0.17,0.12
4722,國精化,53.8,-0.9,-1.65,0.74,,,,,,,,,,,,,2016Q1,1.03,0.8,0.83,0.51,0.76,1.04,0.7,0.68,0.76,0.66,0.46,0.6
4736,泰博,132.5,-2,-1.49,1.89,,,,,,,,,,,,,2016Q1,1.9,1.08,1.54,0.58,0.78,1.94,2.12,1.87,2.76,3.13,3.36,1.64
4739,康普,45.9,-0.35,-0.76,0.96,,,,,,,,,,,,,2016Q1,0.57,0.46,0.26,1.28,1.08,1.54,1.58,1.7,1.31,1.21,0.44,0.09
4746,台耀,59,-1.4,-2.32,0.77,,,,,,,,,,,,,2016Q1,1.67,1.09,1.56,0.58,1.34,0.42,0.31,1.84,0.29,-1.28,1.08,0.32
4755,三福化,99.6,-1.9,-1.87,1.02,,,,,,,,,,,,,2016Q1,1.2,0.81,0.68,0.8,1.11,1.33,1.01,1.17,1.04,0.99,1.19,0.88
4763,材料-KY,822,-5,-0.6,1.22,,,,,,,,,,,,,2016Q1,1.72,1.21,1.92,1.31,0.81,0.12,1.46,1.66,0.73,0.94,1.41,1.38
4766,南寶,323.5,+2,+0.62,3.25,,,,,,,,,,,,,2016Q1,7.26,2.46,13.59,2.19,1.85,2.46,1.78,0.94,2.32,1.6,1.32,1.25
