公司代號,年度,月份,收盤價,year_quarter
4946,107,3,40.2,2018Q1
4946,107,6,38.95,2018Q2
4946,107,9,39.8,2018Q3
4946,107,12,34.4,2018Q4
4946,108,3,34.4,2019Q1
4946,108,6,30.7,2019Q2
4946,108,9,28.65,2019Q3
4946,108,12,27.8,2019Q4
4946,109,3,15.5,2020Q1
4946,109,6,13.6,2020Q2
4946,109,9,19.8,2020Q3
4946,109,12,36.3,2020Q4
4946,110,3,40.5,2021Q1
4946,110,6,39.55,2021Q2
4946,110,9,34.9,2021Q3
4946,110,12,60.0,2021Q4
4946,111,3,84.6,2022Q1
4946,111,6,60.6,2022Q2
4946,111,9,47.8,2022Q3
4946,111,12,53.3,2022Q4
4946,112,3,42.75,2023Q1
4946,112,6,32.6,2023Q2
4946,112,9,29.3,2023Q3
4946,112,12,55.7,2023Q4
4946,113,3,49.5,2024Q1
4946,113,6,48.7,2024Q2
4946,113,9,46.4,2024Q3
4946,113,12,36.75,2024Q4
4946,114,3,74.7,2025Q1
4950,105,3,14.9,2016Q1
4950,105,6,15.5,2016Q2
4950,105,9,17.3,2016Q3
4950,105,12,18.8,2016Q4
4950,106,3,19.2,2017Q1
4950,106,6,19.3,2017Q2
4950,106,9,18.35,2017Q3
4950,106,12,18.05,2017Q4
4950,107,3,18.4,2018Q1
4950,107,6,17.0,2018Q2
4950,107,9,16.75,2018Q3
4950,107,12,14.65,2018Q4
4950,108,3,14.3,2019Q1
4950,108,6,10.65,2019Q2
4950,108,9,9.05,2019Q3
4950,108,12,9.18,2019Q4
4950,109,6,5.82,2020Q2
4950,109,9,9.55,2020Q3
4950,109,12,26.1,2020Q4
4950,110,3,23.95,2021Q1
4950,110,6,21.8,2021Q2
4950,110,9,18.0,2021Q3
4950,110,12,20.75,2021Q4
4950,111,3,28.1,2022Q1
4950,111,6,26.0,2022Q2
4950,111,9,22.1,2022Q3
4950,111,12,21.4,2022Q4
4950,112,3,18.4,2023Q1
4950,112,6,16.35,2023Q2
4950,112,9,10.9,2023Q3
4950,113,9,13.3,2024Q3
4950,113,12,13.8,2024Q4
4950,114,3,14.1,2025Q1
4953,105,3,20.3,2016Q1
4953,105,6,19.95,2016Q2
4953,105,9,22.35,2016Q3
4953,105,12,22.1,2016Q4
4953,106,3,24.2,2017Q1
4953,106,6,24.5,2017Q2
4953,106,9,26.0,2017Q3
4953,106,12,27.1,2017Q4
4953,107,3,34.55,2018Q1
4953,107,6,54.7,2018Q2
4953,107,9,63.6,2018Q3
4953,107,12,67.0,2018Q4
4953,108,3,118.0,2019Q1
4953,108,6,97.5,2019Q2
4953,108,9,110.0,2019Q3
4953,108,12,105.5,2019Q4
4953,109,3,65.8,2020Q1
4953,109,6,87.3,2020Q2
4953,109,9,85.5,2020Q3
4953,109,12,97.2,2020Q4
4953,110,3,108.0,2021Q1
4953,110,6,95.9,2021Q2
4953,110,9,84.9,2021Q3
4953,110,12,88.1,2021Q4
4953,111,3,96.2,2022Q1
4953,111,6,75.3,2022Q2
4953,111,9,79.9,2022Q3
4953,111,12,82.7,2022Q4
4953,112,3,117.0,2023Q1
4953,112,6,113.5,2023Q2
4953,112,9,117.5,2023Q3
4953,112,12,132.0,2023Q4
4953,113,3,143.5,2024Q1
4953,113,6,137.0,2024Q2
4953,113,9,114.0,2024Q3
4953,113,12,113.5,2024Q4
4953,114,3,95.5,2025Q1
4966,105,3,319.0,2016Q1
4966,105,6,306.5,2016Q2
4966,105,9,319.5,2016Q3
4966,105,12,318.0,2016Q4
4966,106,3,352.5,2017Q1
4966,106,6,374.0,2017Q2
4966,106,9,484.0,2017Q3
4966,106,12,589.0,2017Q4
4966,107,3,580.0,2018Q1
4966,107,6,512.0,2018Q2
4966,107,9,465.0,2018Q3
4966,107,12,430.0,2018Q4
4966,108,3,517.0,2019Q1
4966,108,6,528.0,2019Q2
4966,108,9,540.0,2019Q3
4966,108,12,615.0,2019Q4
4966,109,3,645.0,2020Q1
4966,109,6,982.0,2020Q2
4966,109,9,1050.0,2020Q3
4966,109,12,1110.0,2020Q4
4966,110,3,1225.0,2021Q1
4966,110,6,1385.0,2021Q2
4966,110,9,1655.0,2021Q3
4966,110,12,2115.0,2021Q4
4966,111,3,1810.0,2022Q1
4966,111,6,1150.0,2022Q2
4966,111,9,592.0,2022Q3
4966,111,12,773.0,2022Q4
4966,112,3,1050.0,2023Q1
4966,112,6,1075.0,2023Q2
4966,112,9,984.0,2023Q3
4966,112,12,1200.0,2023Q4
4966,113,3,934.0,2024Q1
4966,113,6,838.0,2024Q2
4966,113,9,761.0,2024Q3
4966,113,12,767.0,2024Q4
4966,114,3,565.0,2025Q1
4971,105,3,136.5,2016Q1
4971,105,6,103.0,2016Q2
4971,105,9,90.1,2016Q3
4971,105,12,82.0,2016Q4
4971,106,3,84.5,2017Q1
4971,106,6,88.3,2017Q2
4971,106,9,85.8,2017Q3
4971,106,12,109.5,2017Q4
4971,107,3,95.1,2018Q1
4971,107,6,81.3,2018Q2
4971,107,9,60.7,2018Q3
4971,107,12,54.9,2018Q4
4971,108,3,65.9,2019Q1
4971,108,6,58.2,2019Q2
4971,108,9,62.4,2019Q3
4971,108,12,64.1,2019Q4
4971,109,3,40.25,2020Q1
4971,109,6,55.3,2020Q2
4971,109,9,50.8,2020Q3
4971,109,12,52.4,2020Q4
4971,110,3,57.4,2021Q1
4971,110,6,53.3,2021Q2
4971,110,9,59.1,2021Q3
4971,110,12,71.4,2021Q4
4971,111,3,79.6,2022Q1
4971,111,6,69.8,2022Q2
4971,111,9,62.3,2022Q3
4971,111,12,52.4,2022Q4
4971,112,3,70.7,2023Q1
4971,112,6,60.6,2023Q2
4971,112,9,57.0,2023Q3
4971,112,12,63.7,2023Q4
4971,113,3,59.7,2024Q1
4971,113,6,61.8,2024Q2
4971,113,9,76.8,2024Q3
4971,113,12,89.6,2024Q4
4971,114,3,118.0,2025Q1
4972,105,3,42.3,2016Q1
