季度,代碼,名稱,營業收入,營業損益,業外收入,稅前損益,稅後損益,每股EPS
2020Q4,5457,宣德,"14,806,570","1,770,297",-362,"1,769,935","1,401,781",4.19
2020Q4,5460,同協,"616,990","3,416","-1,293","2,123","1,072",0.02
2020Q4,5464,霖宏,"1,062,460","-98,636","-112,422","-211,058","-164,631",-2.32
2020Q4,5465,富驊,"6,116,450","275,420","-2,149","273,271","215,427",1.15
2020Q4,5468,凱鈺,"142,680","-7,483","-5,486","-12,969","-12,966",-0.48
2020Q4,5474,聰泰,"2,705,340","789,031","-14,326","774,705","615,420",18.49
2020Q4,5475,德宏,"629,050","-126,007","117,181","-8,826","-26,115",-0.49
2020Q4,5478,智冠,"7,268,090","1,107,517","137,701","1,245,218","997,267",7.76
2020Q4,5481,新華,"100,730","-39,479","531,082","491,603","444,651",6.19
2020Q4,5483,中美晶,"61,397,300","14,932,097","1,306,093","16,238,190","12,711,062",10.82
2020Q4,5487,通泰,"467,090","62,253","-5,543","56,710","39,467",1.67
2020Q4,5488,松普,"1,054,600","-37,786","10,796","-26,990","-29,520",-0.32
2020Q4,5489,彩富,"1,176,300","53,014","-84,218","-31,204","-28,597",-0.29
2020Q4,5490,同亨,"1,707,560","263,427","9,863","273,290","207,153",2.19
2020Q4,5493,三聯,"2,753,040","219,077","103,165","322,242","259,839",2.85
2020Q4,5498,凱崴,"1,264,380","36,787","80,379","117,166","89,057",0.52
2020Q4,5508,永信建,"3,085,610","841,430",183,"841,613","807,711",3.71
2020Q4,5511,德昌,"5,392,850","457,867","130,319","588,186","465,283",4.20
2020Q4,5512,力麒,"6,468,940","608,286","-207,347","400,939","123,180",0.14
2020Q4,5514,三豐,"666,810","210,779","41,544","252,323","204,618",1.10
2020Q4,5516,雙喜,"1,543,220","128,995","-12,990","116,005","114,380",2.99
2020Q4,5520,力泰,"2,691,800","351,374","31,129","382,503","304,689",4.69
2020Q4,5523,豐謙,"660,370","46,269",-143,"46,126","45,855",0.33
2020Q4,5529,志嘉,"284,740","-40,497","-91,598","-132,095","-133,878",-1.51
2020Q4,5530,龍巖,"3,663,510","1,437,076","296,240","1,733,316","1,379,726",2.96
2020Q4,5536,聖暉,"13,977,010","1,701,062","-6,956","1,694,106","1,198,813",17.90
2020Q4,5543,崇佑-KY,"1,010,440","40,845","-3,767","37,078","26,670",0.80
2020Q4,5601,台聯櫃,"76,660","23,393","1,353","24,746","18,973",0.29
2020Q4,5603,陸海,"1,747,300","57,904","80,641","138,545","127,737",1.42
2020Q4,5604,中連貨,"125,340","70,148","907,664","977,812","957,681",8.80
2020Q4,5609,中菲行,"22,948,850","1,219,878","25,856","1,245,734","1,101,305",8.62
2020Q4,5701,劍湖山,"460,370","-76,677","-61,569","-137,045","-137,045",-0.54
2020Q4,5703,亞都,"296,300","-105,757","21,510","-84,247","-67,227",-2.36
2020Q4,5704,老爺知,"431,400","89,308","22,127","111,435","93,708",2.41
2020Q4,5820,日盛金,"19,243,610","3,446,117",--,"3,446,117","2,911,138",0.77
2020Q4,5864,致和證,"729,820","463,085","27,389","490,474","469,077",1.98
2020Q4,5878,台名,"914,530","103,135","5,840","108,975","86,844",3.47
2020Q4,5902,德記,"1,482,970","151,652",-592,"151,060","129,777",1.37
2020Q4,5903,全家,"85,365,680","2,821,616","-77,155","2,744,461","2,240,930",9.54
2020Q4,5904,寶雅,"17,538,840","2,650,219","-43,986","2,606,233","2,110,123",21.60
2020Q4,5905,南仁湖,"1,159,680","-10,315","69,602","59,287","57,965",0.26
2020Q4,6008,凱基證,"24,393,970","6,316,912","3,157,470","9,474,382","8,722,241",2.54
2020Q4,6015,宏遠證,"1,306,110","322,850","94,364","417,214","414,718",1.24
2020Q4,6016,康和證,"3,338,990","976,662","165,192","1,141,854","1,089,814",1.83
2020Q4,6020,大展證,"450,760","236,698","45,056","281,754","260,239",1.03
2020Q4,6021,大慶證,"730,440","73,958","52,676","126,634","105,648",0.34
2020Q4,6023,元大期,"3,843,130","473,241","852,339","1,325,580","1,070,099",4.23
2020Q4,6026,福邦證,"682,710","295,860","10,116","305,976","283,090",1.05
2020Q4,6101,寬魚國際,"60,830","-32,214","-82,260","-114,474","-113,251",-0.98
2020Q4,6103,合邦,"13,840","-130,375","-29,065","-159,440","-158,486",-2.72
2020Q4,6104,創惟,"2,575,770","380,000","-19,074","360,926","330,894",3.69
2020Q4,6109,亞元,"962,270","-15,083","6,314","-8,769","-8,782",-0.15
2020Q4,6111,大宇資,"545,370","138,104","-44,337","93,767","56,412",0.91
2020Q4,6113,亞矽,"1,495,520","-24,143","12,208","-11,935","-13,529",-0.27
2020Q4,6114,久威,"1,844,270","116,255","-64,265","51,990","23,151",0.53
2020Q4,6118,建達,"8,507,060","31,628","7,372","39,000","36,121",0.40
2020Q4,6121,新普,"85,471,290","6,658,404","676,134","7,334,538","5,280,867",27.30
2020Q4,6122,擎邦,"1,836,270","31,740","1,674","33,414","16,041",0.23
2020Q4,6123,上奇,"5,048,590","306,733","49,505","356,238","289,889",4.25
2020Q4,6124,業強,"2,678,480","391,117","-15,233","375,884","277,797",1.50
2020Q4,6125,廣運,"4,298,290","-153,324","50,196","-103,128","-99,625",-0.39
2020Q4,6126,信音,"3,798,940","473,694","-32,233","441,461","322,720",2.02
2020Q4,6127,九豪,"871,380","28,083","-81,446","-53,363","-102,321",-0.95
2020Q4,6129,普誠,"1,102,020","-56,824","2,710","-54,114","-58,296",-0.42
2020Q4,6130,星寶國際,"137,870","-8,355","-8,579","-16,934","-17,239",-0.92
2020Q4,6134,萬旭,"1,570,510","-23,938","41,813","17,875","24,630",0.32
2020Q4,6138,茂達,"5,389,870","662,107","29,105","691,212","585,818",6.43
2020Q4,6140,訊達,"2,786,650","65,771","1,143","66,914","55,235",1.44
2020Q4,6143,振曜,"5,358,760","322,759","-4,245","318,514","257,978",2.97
2020Q4,6144,得利影,"245,060","-6,170","8,754","2,584","2,428",0.06
2020Q4,6146,耕興,"3,514,500","1,015,384","-35,613","979,771","782,989",8.03
2020Q4,6147,頎邦,"22,275,280","4,834,581","-384,492","4,450,089","3,661,089",5.61
2020Q4,6148,驊宏資,"738,030","48,521","13,059","61,580","49,816",1.11
2020Q4,6150,撼訊,"3,776,430","39,237","8,263","47,500","29,192",0.77
2020Q4,6151,晉倫,"1,641,090","132,663","12,379","145,042","116,562",2.11
2020Q4,6154,順發,"4,091,870","59,678","-3,668","56,010","44,862",0.56
2020Q4,6156,松上,"3,963,020","189,160","-32,005","157,155","134,545",1.32
2020Q4,6158,禾昌,"2,034,100","158,498","-12,641","145,857","135,990",2.61
2020Q4,6160,欣技,"1,030,780","-102,616","18,450","-84,166","-62,103",-0.90
2020Q4,6161,捷波,"1,394,740","123,197","35,773","158,970","123,323",1.57
2020Q4,6163,華電網,"4,482,300","-1,613","9,281","7,668","2,551",0.02
2020Q4,6167,久正,"1,501,190","18,702","27,601","46,303","40,865",0.25
2020Q4,6169,昱泉,"117,580","-32,694","5,733","-26,961","-27,993",-1.19
2020Q4,6170,統振,"3,561,510","168,908","19,176","188,084","181,036",1.63
2020Q4,6171,亞銳士,"1,224,270","274,720","2,583","277,303","232,415",3.08
2020Q4,6173,信昌電,"5,207,860","907,953","83,971","991,924","787,731",4.60
2020Q4,6174,安碁,"423,460","5,947","-4,661","1,286","1,279",0.03
2020Q4,6175,立敦,"3,264,900","450,317","-43,551","406,766","344,563",2.02
2020Q4,6179,亞通,"3,282,540","276,413","-49,843","226,570","174,906",2.36
2020Q4,6180,橘子,"10,443,040","1,137,415","-71,868","1,065,547","782,320",5.00
2020Q4,6182,合晶,"7,421,530","734,327","197,224","931,551","690,966",1.02
2020Q4,6185,幃翔,"711,500","-72,303","-20,577","-92,880","-89,454",-0.60
2020Q4,6186,新潤,"2,855,810","483,747",-79,"483,668","381,373",3.45
2020Q4,6187,萬潤,"1,506,320","301,125","-5,347","295,778","246,844",3.01
2020Q4,6188,廣明,"10,476,350","1,032,266","-875,909","156,357","104,540",0.41
2020Q4,6190,萬泰科,"4,789,610","245,375","-10,267","235,108","176,623",1.03
2020Q4,6194,育富,"1,510,450","224,009","-19,790","204,219","143,788",2.40
2020Q4,6195,詩肯,"2,131,420","252,795","40,182","292,977","225,854",4.88
2020Q4,6198,凌泰,"34,110","-8,820",-970,"-9,790","-9,790",-1.20
2020Q4,6199,天品,"42,910","-11,173","39,867","28,694","28,590",0.46
2020Q4,6203,海韻電,"3,891,880","878,676","-107,456","771,220","611,132",7.64
2020Q4,6204,艾華,"464,090","35,180","4,111","39,291","32,476",1.41
2020Q4,6207,雷科,"1,221,010","97,178","41,691","138,869","127,264",1.55
2020Q4,6208,日揚,"2,565,760","277,936","99,849","377,785","344,749",2.80
2020Q4,6210,慶生,"744,780","142,411","-2,020","140,391","113,607",3.24
2020Q4,6212,理銘,"3,307,890","437,030",-150,"436,880","348,676",3.42
2020Q4,6217,中探針,"2,408,640","96,025","-9,903","86,122","74,755",1.48
2020Q4,6218,豪勉,"837,340","45,089","10,026","55,115","51,013",0.79
2020Q4,6219,富旺,"3,191,190","334,480","47,935","382,415","362,590",2.35
2020Q4,6220,岳豐,"11,436,000","537,209","-112,313","424,896","304,651",2.40
2020Q4,6221,晉泰,"4,065,020","298,056",-578,"297,478","218,849",4.29
2020Q4,6222,上揚,"531,080","12,189","-1,748","10,441","6,806",0.18
2020Q4,6223,旺矽,"5,925,600","860,029","-15,314","844,715","714,221",8.41
2020Q4,6227,茂綸,"10,247,240","250,124",-541,"249,583","198,775",2.61
2020Q4,6228,全譜,"94,040","-26,417","-1,646","-28,063","-28,848",-0.85
2020Q4,6229,研通,"1,745,040","43,912","7,171","51,083","47,153",1.32
2020Q4,6231,系微,"1,130,540","205,207","-6,020","199,187","154,103",4.05
2020Q4,6233,旺玖,"373,850","-6,213","15,054","8,841","8,841",0.11
2020Q4,6234,高僑,"1,193,890","137,233","6,012","143,245","110,850",1.10
2020Q4,6236,康呈,"43,740","-13,562","2,728","-10,834","-10,834",-0.34
2020Q4,6237,驊訊,"822,360","121,840","69,029","190,869","190,367",2.44
2020Q4,6240,松崗,"13,980","-2,358","2,744",386,822,0.04
2020Q4,6241,易通展,"269,430","3,828","8,984","12,812","12,812",0.54
2020Q4,6242,立康,"456,720","80,940","6,004","86,944","69,268",3.12
2020Q4,6244,茂迪,"3,678,400","-9,965","135,305","125,340","111,942",0.31
2020Q4,6245,立端,"7,502,680","659,192","168,585","827,777","638,971",5.05
2020Q4,6246,臺龍,"1,469,150","35,909","-11,972","23,937","13,135",0.43
2020Q4,6247,淇譽電,"662,830","-96,836","17,644","-79,192","-79,192",-1.31
2020Q4,6248,沛波,"3,115,270","71,214","-3,613","67,601","53,455",1.74
2020Q4,6259,百徽,"187,500","-10,396","18,510","8,114","8,067",0.53
2020Q4,6261,久元,"3,503,970","690,263","-19,211","671,052","520,692",4.12
2020Q4,6263,普萊德,"1,227,110","322,079","6,258","328,337","270,319",4.33
2020Q4,6264,富裔,"253,700","-48,979","-17,765","-66,744","-67,517",-0.59
2020Q4,6265,方土昶,"1,035,160","-33,584","4,420","-29,164","-29,245",-0.25
2020Q4,6266,泰詠,"2,212,110","204,288","-8,344","195,944","146,240",1.48
2020Q4,6270,倍微,"3,698,480","98,149","13,443","111,592","92,197",1.28
2020Q4,6274,台燿,"18,046,850","2,273,467","-9,690","2,263,777","1,775,561",6.67
2020Q4,6275,元山,"3,332,290","182,839","-5,252","177,587","139,402",2.01
2020Q4,6276,安鈦克,"1,717,570","123,468","-8,124","115,344","108,612",3.54
2020Q4,6279,胡連,"3,653,270","693,642","-13,764","679,878","558,226",5.59
2020Q4,6284,佳邦,"5,247,320","528,029","-43,520","484,509","361,449",2.59
2020Q4,6287,元隆,"1,243,260","-118,413","-21,744","-140,157","-149,038",-0.34
2020Q4,6290,良維,"6,604,450","764,233","112,481","876,714","698,396",4.71
2020Q4,6291,沛亨,"182,830","19,975",-220,"19,755","20,108",0.74
2020Q4,6292,迅德,"1,015,140","121,203","52,641","173,844","144,731",3.10
2020Q4,6294,智基,"938,560","328,713","2,531","331,244","264,328",11.32
2020Q4,6404,通訊-KY,"114,780","-79,004","24,914","-54,090","-54,090",-1.40
2020Q4,6411,晶焱,"3,188,170","607,162",719,"607,881","507,998",6.46
2020Q4,6417,韋僑,"993,100","118,651",-211,"118,440","95,937",2.69
2020Q4,6418,詠昇,"748,500","16,417","-8,234","8,183","5,830",0.17
2020Q4,6419,京晨科,"246,540","-52,873","-21,248","-74,121","-74,168",-5.64
2020Q4,6425,易發,"1,354,050","-39,419","-7,436","-46,855","-42,194",-1.00
2020Q4,6426,統新,"710,780","181,491","-14,124","167,367","137,872",3.58
2020Q4,6432,今展科,"1,096,740","109,903","-8,363","101,540","74,858",2.91
2020Q4,6435,大中,"2,600,510","247,523","17,813","265,336","233,496",7.02
2020Q4,6438,迅得,"3,395,010","496,856","9,062","505,918","379,262",6.35
2020Q4,6441,廣錠,"1,315,380","-61,948","8,038","-53,910","-43,010",-1.24
2020Q4,6446,藥華藥,"557,260","-1,715,852","-232,164","-1,948,016","-1,948,142",-8.04
2020Q4,6457,紘康,"1,161,320","261,999","6,708","268,707","208,608",7.03
2020Q4,6461,益得,"21,110","-240,563","-9,807","-250,370","-250,370",-2.50
2020Q4,6462,神盾,"6,224,430","850,627","-99,145","751,482","627,991",9.14
2020Q4,6465,威潤,"240,900","-58,608","-35,305","-93,913","-94,121",-2.96
2020Q4,6469,大樹,"8,641,390","225,314","18,096","243,410","192,667",3.73
2020Q4,6470,宇智,"2,197,060","244,759","-44,904","199,855","156,983",4.80
2020Q4,6472,保瑞,"1,799,570","226,077","369,322","595,399","578,426",10.76
2020Q4,6482,弘煜科,"56,060","-59,411","4,193","-55,218","-58,423",-3.39
2020Q4,6485,點序,"939,610","20,159","16,128","36,287","29,167",0.82
2020Q4,6486,互動,"1,859,420","272,559","17,450","290,009","234,242",6.33
2020Q4,6488,環球晶,"55,358,790","15,286,849","1,328,118","16,614,967","13,103,631",30.11
2020Q4,6492,生華科,620,"-359,259","4,877","-354,382","-354,878",-4.49
2020Q4,6494,九齊,"1,160,310","160,922","-9,945","150,977","123,203",3.94
2020Q4,6496,科懋,"1,443,660","41,477","3,822","45,299","35,300",0.76
2020Q4,6499,益安,"653,900","-96,637","-17,017","-113,654","-169,586",-2.91
2020Q4,6506,雙邦,"1,605,150","57,635","7,010","64,645","58,704",0.71
2020Q4,6508,惠光,"1,837,210","292,151","-38,943","253,208","189,186",2.22
2020Q4,6509,聚和,"3,588,700","383,031","-5,219","377,812","284,293",1.63
2020Q4,6510,精測,"4,207,940","1,186,431","-17,701","1,168,730","933,693",28.48
2020Q4,6512,啟發電,"232,440","-22,167","3,739","-18,428","-18,338",-0.73
2020Q4,6514,芮特-KY,"769,650","87,821","-4,259","83,562","62,722",2.09
2020Q4,6516,勤崴國際,"274,810","-20,028","28,686","8,658","5,409",0.14
2020Q4,6523,達爾膚,"764,630","237,359","555,718","793,077","661,110",14.68
2020Q4,6527,明達醫,"504,370","57,655","5,310","62,965","56,616",2.34
2020Q4,6530,創威,"249,480","32,906",-482,"32,424","25,810",0.76
2020Q4,6532,瑞耘,"547,860","138,005","-8,281","129,724","103,412",3.06
2020Q4,6535,順藥,"21,650","-341,555","18,991","-322,564","-322,564",-2.67
2020Q4,6538,倉和,"1,938,460","626,451","-30,325","596,126","429,255",11.52
2020Q4,6542,隆中,"836,960","61,409","9,974","71,383","67,086",1.20
2020Q4,6547,高端疫苗,"11,510","-763,881","89,601","-674,280","-674,280",-3.61
2020Q4,6548,長科*,"9,678,150","960,286","6,074","966,360","790,618",2.19
2020Q4,6556,勝品,"1,573,900","85,421","-6,856","78,565","62,703",2.23
2020Q4,6560,欣普羅,"737,180","145,729","-10,968","134,761","108,857",6.22
2020Q4,6561,是方,"2,564,650","777,244","-17,310","759,934","610,353",8.67
2020Q4,6568,宏觀,"1,062,850","215,196","-2,151","213,045","181,976",7.43
2020Q4,6569,醫揚,"1,347,300","160,661","41,951","202,612","164,907",6.07
2020Q4,6570,維田,"607,900","41,955","-5,568","36,387","34,293",1.14
2020Q4,6574,霈方,"849,850","60,097","-1,862","58,235","42,080",1.91
2020Q4,6576,逸達,"230,440","-484,791","1,977","-482,814","-510,713",-5.04
2020Q4,6577,勁豐,"1,771,300","265,989","-16,163","249,826","203,075",5.31
2020Q4,6578,達邦蛋白,"605,220","15,387","-3,757","11,630","7,193",0.24
2020Q4,6589,台康生技,"1,071,840","-986,004","-55,319","-1,041,323","-1,041,670",-5.41
2020Q4,6590,普鴻,"408,250","94,486","2,890","97,376","80,154",4.09
2020Q4,6593,台灣銘板,"522,130","-4,053","-1,493","-5,546","-4,566",-0.23
2020Q4,6594,展匯科,"466,250","36,050","4,303","40,353","33,744",1.69
2020Q4,6596,寬宏藝術,"973,610","167,101","-52,991","114,110","86,767",3.01
2020Q4,6603,富強鑫,"3,062,520","-20,704","53,911","33,207","-7,966",0.08
2020Q4,6609,瀧澤科,"2,123,600","87,266","-20,538","66,728","19,209",0.27
2020Q4,6612,奈米醫材,"362,670","78,516","-4,752","73,764","36,928",1.55
2020Q4,6613,朋億,"3,877,440","594,496","-21,924","572,572","407,392",12.01
2020Q4,6615,慧智,"488,870","20,922","16,356","37,278","34,207",1.63
2020Q4,6616,特昇-KY,"1,259,850","99,099","-12,420","86,679","54,738",2.60
2020Q4,6624,萬年清,"249,820","-12,062","-7,066","-19,128","-15,463",-0.86
2020Q4,6629,泰金-KY,"1,264,820","242,827","13,117","255,944","223,644",6.61
2020Q4,6640,均華,"877,330","-15,755","74,208","58,453","35,268",1.57
2020Q4,6642,富致,"436,270","102,056","-5,631","96,425","80,800",2.57
2020Q4,6643,M31,"981,020","418,245","-41,767","376,478","322,248",10.34
2020Q4,6649,台生材,"18,080","-65,109","9,743","-55,366","-55,366",-1.68
2020Q4,6654,天正國際,"532,200","75,819","15,798","91,617","68,223",1.98
2020Q4,6662,樂斯科,"298,880","77,566",937,"78,503","62,802",2.45
2020Q4,6664,群翊,"1,614,240","432,106","-49,965","382,141","310,937",5.65
2020Q4,6667,信紘科,"1,295,840","51,206","37,615","88,821","73,179",2.04
2020Q4,6679,鈺太,"1,898,250","391,404","-6,858","384,546","308,606",7.57
2020Q4,6680,鑫創電子,"400,250","67,789","-19,607","48,182","39,957",2.16
2020Q4,6683,雍智科技,"1,228,660","436,329","-23,523","412,806","333,997",12.34
2020Q4,6690,安碁資訊,"803,370","100,449",977,"101,426","82,154",4.93
2020Q4,6697,東捷資訊,"1,230,640","65,853","9,203","75,056","65,780",2.41
2020Q4,6803,崑鼎,"5,637,590","1,210,328","72,005","1,282,333","1,048,089",12.53
2020Q4,7402,邑錡,"411,300","28,481","-1,315","27,166","24,364",1.05
2020Q4,8024,佑華,"437,370","-28,047","-13,104","-41,151","-38,151",-0.84
2020Q4,8027,鈦昇,"2,040,570","213,355","-23,585","189,770","154,070",2.00
2020Q4,8032,光菱,"2,972,420","65,104","24,686","89,790","65,488",1.26
2020Q4,8034,榮群,"316,080","4,844","8,990","13,834","11,927",0.19
2020Q4,8038,長園科,"145,250","-77,861","15,220","-62,641","-62,641",-1.00
2020Q4,8040,九暘,"832,300","-29,485","-93,566","-123,051","-115,080",-1.71
2020Q4,8042,金山電,"3,746,020","189,005","-127,442","61,563","7,568",0.09
2020Q4,8043,蜜望實,"5,776,640","70,335","-25,087","45,248","29,835",0.37
2020Q4,8044,網家,"43,869,850","316,304","-11,936","304,368","220,874",2.16
2020Q4,8047,星雲,"562,360","-11,231","22,941","11,710","11,301",0.27
2020Q4,8048,德勝,"781,170","84,725","66,872","151,597","141,886",2.69
2020Q4,8049,晶采,"1,775,120","304,880",324,"305,204","243,894",2.06
2020Q4,8050,廣積,"4,308,270","-39,690","105,540","65,850","60,386",0.74
2020Q4,8054,安國,"1,148,500","-39,695","31,279","-8,416",54,-0.60
2020Q4,8059,凱碩,"1,295,230","-65,515","58,006","-7,509","-7,509",-0.04
2020Q4,8064,東捷,"3,806,880","199,110","-105,751","93,359","69,189",0.22
2020Q4,8066,來思達,"6,418,950","236,697","-28,228","208,469","153,570",2.43
2020Q4,8067,志旭,"259,050","-31,773","1,816","-29,957","-31,402",-1.13
2020Q4,8068,全達,"1,899,030","-9,790","-14,927","-24,717","-24,717",-0.36
2020Q4,8069,元太,"15,362,860","1,847,252","2,392,701","4,239,953","3,673,688",3.18
2020Q4,8071,能率網通,"3,865,690","91,856","2,500","94,356","46,601",0.28
2020Q4,8074,鉅橡,"1,232,530","103,290","-12,828","90,462","71,554",0.91
2020Q4,8076,伍豐,"2,243,920","25,080","-89,895","-64,815","-83,297",-0.26
2020Q4,8077,洛碁,"441,240","-320,477","-481,940","-802,417","-857,827",-7.82
2020Q4,8080,永利聯合,"52,120","-61,265","4,743","-56,522","-56,522",-0.82
2020Q4,8083,瑞穎,"1,879,930","515,767","-30,387","485,380","388,627",11.10
2020Q4,8084,巨虹,"812,770","-181,658","6,586","-175,072","-175,073",-2.55
2020Q4,8085,福華,"810,940","-139,566","64,948","-74,618","-74,356",-0.47
2020Q4,8086,宏捷科,"3,543,430","776,337","-43,901","732,436","622,863",3.75
2020Q4,8087,華鎂鑫,"61,920","-12,864","7,504","-5,360","-5,769",-0.20
2020Q4,8088,品安,"1,889,960","177,919","-28,437","149,482","119,586",1.96
2020Q4,8091,翔名,"1,314,320","255,701","-26,402","229,299","177,426",4.00
2020Q4,8092,建暐,"320,760","-28,556","8,691","-19,865","-19,171",-0.49
2020Q4,8093,保銳,"535,480","12,290","12,546","24,836","19,555",0.31
2020Q4,8096,擎亞,"26,852,570","271,296","-142,580","128,716","96,120",0.71
2020Q4,8097,常珵,"80,320","-12,313","2,390","-9,923","-9,923",-0.37
2020Q4,8099,大世科,"4,285,890","157,082","21,782","178,864","145,318",1.64
2020Q4,8107,大億金茂,"811,440","-45,309","51,797","6,488","5,234",0.06
